Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W046_G1_1_para_ATa.TIF,1,0.009,0.009,0.007,0.55,0.393,0.859
W046_G1_4_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G1_6_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G1_9_perp_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G2_1_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G2_4_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G2_6_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G2_9_perp_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G3_1_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G3_4_para_ATa.TIF,1,0.018,0.018,0.014,1.103,0.185,0.383
W046_G3_6_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G3_9_perp_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_1_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_4_perp_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_6_perp_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_9_perp_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_1_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_4_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_6_para_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_9_perp_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
