Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W002_G4B_10_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_1_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_2_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_3_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_4_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_5_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_6_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_7_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_8_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_9_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_10_Atr.TIF,19,0.622,0.033,0.597,1.570,0.206,0.577
MP_W002_G4B_1_Atr.TIF,15,0.242,0.016,0.232,1.029,0.238,0.502
MP_W002_G4B_2_Atr.TIF,17,0.572,0.034,0.549,1.736,0.218,0.520
MP_W002_G4B_3_Atr.TIF,10,0.249,0.025,0.239,1.357,0.250,0.571
MP_W002_G4B_4_Atr.TIF,14,0.254,0.018,0.244,1.005,0.256,0.553
MP_W002_G4B_5_Atr.TIF,10,0.195,0.020,0.187,0.941,0.332,0.670
MP_W002_G4B_6_Atr.TIF,19,0.578,0.030,0.555,1.622,0.206,0.546
MP_W002_G4B_7_Atr.TIF,11,0.265,0.024,0.254,1.240,0.269,0.609
MP_W002_G4B_8_Atr.TIF,11,0.258,0.023,0.248,1.250,0.277,0.598
MP_W002_G4B_9_Atr.TIF,12,0.203,0.017,0.195,0.947,0.354,0.662
MP_W002_G4B_negative_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_positive_Atr.TIF,11,0.253,0.023,0.242,1.264,0.225,0.525
MP_W002_G4B_10_AtrTa.TIF,19,0.673,0.035,0.646,1.662,0.194,0.551
MP_W002_G4B_1_AtrTa.TIF,15,0.284,0.019,0.272,1.135,0.213,0.497
MP_W002_G4B_2_AtrTa.TIF,17,0.477,0.028,0.458,1.627,0.174,0.496
MP_W002_G4B_3_AtrTa.TIF,9,0.174,0.019,0.167,1.117,0.248,0.572
MP_W002_G4B_4_AtrTa.TIF,13,0.259,0.020,0.248,1.066,0.275,0.581
MP_W002_G4B_5_AtrTa.TIF,12,0.245,0.020,0.235,0.957,0.340,0.644
MP_W002_G4B_6_AtrTa.TIF,21,0.617,0.029,0.592,1.507,0.206,0.522
MP_W002_G4B_7_AtrTa.TIF,9,0.242,0.027,0.233,1.392,0.189,0.556
MP_W002_G4B_8_AtrTa.TIF,9,0.211,0.023,0.203,1.238,0.263,0.585
MP_W002_G4B_9_AtrTa.TIF,8,0.151,0.019,0.144,1.153,0.267,0.516
MP_W002_G4B_10_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_1_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_2_B.TIF,1,0.033,0.033,0.031,1.717,0.139,0.345
MP_W002_G4B_3_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_4_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_5_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_6_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_7_B.TIF,2,0.034,0.017,0.033,0.913,0.298,0.550
MP_W002_G4B_8_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_9_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_negative_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W002_G4B_positive_B.TIF,12,0.325,0.027,0.312,1.360,0.233,0.534
