Slice,Count,Total Area,Average Size,%Area,Mean,Circ.,Solidity
W011_G1_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G1_1_para_B.TIF,1,0.015,0.015,0.013,255,0.236,0.741
W011_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G1_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G1_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G1_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G2_10_perp_B.TIF,1,0.006,0.006,0.005,255,0.597,0.799
W011_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G2_3_para_B.TIF,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W011_G2_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G2_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G2_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G3_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G3_4_para_B.TIF,1,0.012,0.012,0.01,255,0.401,0.681
W011_G3_5_para_B.TIF,1,0.011,0.011,0.009,255,0.261,0.472
W011_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G3_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G4_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G4_4_para_B.TIF,1,0.013,0.013,0.011,255,0.593,0.893
W011_G4_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G4_7_perp_B.TIF,1,0.007,0.007,0.006,255,0.688,0.872
W011_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G4_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G5_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G5_3_para_B.TIF,1,0.008,0.008,0.007,255,0.319,0.569
W011_G5_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G5_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_G5_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W011_positive_B.TIF,11,0.477,0.043,0.397,255,0.135,0.361
