Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W009_G4C_10_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_1_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_2_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_3_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_4_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_5_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_6_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_7_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_8_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_9_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_10_Atr.TIF,13,0.193,0.015,0.185,0.925,0.278,0.612
MP_W009_G4C_1_Atr.TIF,13,0.206,0.016,0.198,1.042,0.201,0.502
MP_W009_G4C_2_Atr.TIF,6,0.137,0.023,0.132,1.395,0.215,0.566
MP_W009_G4C_3_Atr.TIF,13,0.192,0.015,0.184,0.842,0.315,0.635
MP_W009_G4C_4_Atr.TIF,15,0.308,0.021,0.295,1.241,0.212,0.548
MP_W009_G4C_5_Atr.TIF,4,0.109,0.027,0.105,1.605,0.212,0.576
MP_W009_G4C_6_Atr.TIF,12,0.187,0.016,0.180,1.015,0.213,0.518
MP_W009_G4C_7_Atr.TIF,9,0.224,0.025,0.215,1.408,0.279,0.567
MP_W009_G4C_8_Atr.TIF,13,0.328,0.025,0.315,1.511,0.219,0.506
MP_W009_G4C_9_Atr.TIF,11,0.253,0.023,0.243,1.354,0.203,0.530
MP_W009_G4C_negative_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_positive_Atr.TIF,7,0.155,0.022,0.148,1.292,0.222,0.488
MP_W009_G4C_10_AtrTa.TIF,15,0.283,0.019,0.271,1.125,0.227,0.552
MP_W009_G4C_1_AtrTa.TIF,10,0.188,0.019,0.180,1.222,0.200,0.482
MP_W009_G4C_2_AtrTa.TIF,7,0.122,0.017,0.117,1.164,0.234,0.564
MP_W009_G4C_3_AtrTa.TIF,14,0.233,0.017,0.224,0.886,0.281,0.580
MP_W009_G4C_4_AtrTa.TIF,15,0.335,0.022,0.321,1.277,0.211,0.531
MP_W009_G4C_5_AtrTa.TIF,4,0.068,0.017,0.066,1.040,0.274,0.606
MP_W009_G4C_6_AtrTa.TIF,11,0.211,0.019,0.203,1.189,0.206,0.494
MP_W009_G4C_7_AtrTa.TIF,9,0.209,0.023,0.201,1.522,0.181,0.458
MP_W009_G4C_8_AtrTa.TIF,12,0.413,0.034,0.396,1.808,0.202,0.493
MP_W009_G4C_9_AtrTa.TIF,10,0.224,0.022,0.215,1.339,0.195,0.533
MP_W009_G4C_10_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_1_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_2_B.TIF,5,0.055,0.011,0.052,0.851,0.233,0.611
MP_W009_G4C_3_B.TIF,2,0.016,0.008,0.015,0.440,0.529,0.784
MP_W009_G4C_4_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_5_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_6_B.TIF,1,0.009,0.009,0.008,0.554,0.353,0.683
MP_W009_G4C_7_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_8_B.TIF,1,0.017,0.017,0.016,1.029,0.197,0.464
MP_W009_G4C_9_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_negative_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4C_positive_B.TIF,11,0.253,0.023,0.243,1.215,0.272,0.583
