Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W039_G1_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_2_para_AtrTa.TIF,3,0.037,0.012,0.029,0.846,0.255,0.638
W039_G1_3_para_AtrTa.TIF,1,0.007,0.007,0.006,0.557,0.29,0.556
W039_G1_6_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G1_7_perp_AtrTa.TIF,1,0.014,0.014,0.011,1.172,0.131,0.384
W039_G1_8_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G2_1_para_AtrTa.TIF,2,0.017,0.008,0.013,0.616,0.294,0.792
W039_G2_2_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G2_3_para_AtrTa.TIF,1,0.007,0.007,0.006,0.426,0.478,0.75
W039_G2_6_perp_AtrTa.TIF,1,0.009,0.009,0.007,0.524,0.408,0.689
W039_G2_7_perp_AtrTa.TIF,2,0.034,0.017,0.027,1.038,0.235,0.549
W039_G2_8_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G3_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G3_2_para_AtrTa.TIF,1,0.013,0.013,0.01,0.573,0.482,0.826
W039_G3_3_para_AtrTa.TIF,1,0.014,0.014,0.011,1.05,0.156,0.501
W039_G3_6_perp_AtrTa.TIF,1,0.026,0.026,0.021,1.53,0.141,0.486
W039_G3_7_perp_AtrTa.TIF,1,0.056,0.056,0.045,3.103,0.073,0.233
W039_G3_8_perp_AtrTa.TIF,3,0.052,0.017,0.042,0.797,0.4,0.688
W039_G4_1_para_AtrTa.TIF,1,0.013,0.013,0.01,0.609,0.431,0.714
W039_G4_2_para_AtrTa.TIF,3,0.035,0.012,0.028,0.769,0.312,0.572
W039_G4_3_para_AtrTa.TIF,1,0.006,0.006,0.004,0.492,0.292,0.801
W039_G4_6_perp_AtrTa.TIF,1,0.016,0.016,0.013,0.965,0.214,0.485
W039_G4_7_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G4_8_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_1_para_AtrTa.TIF,2,0.016,0.008,0.013,0.503,0.391,0.69
W039_G5_2_para_AtrTa.TIF,1,0.079,0.079,0.063,5.178,0.037,0.165
W039_G5_3_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_6_perp_AtrTa.TIF,2,0.026,0.013,0.021,0.866,0.285,0.574
W039_G5_7_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W039_G5_8_perp_AtrTa.TIF,2,0.019,0.01,0.015,0.758,0.216,0.602
