Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
20230620_MP_W000_G4_positive_B.TIF,13,0.239,0.018,0.229,255,1.1,0.24,0.532
20230627_MP_W001_G4A_10_Atr.TIF,13,0.437,0.034,0.419,255,1.871,0.14,0.389
20230627_MP_W001_G4A_1_Atr.TIF,14,0.299,0.021,0.287,255,1.292,0.218,0.55
20230627_MP_W001_G4A_2_Atr.TIF,10,0.251,0.025,0.241,255,1.464,0.221,0.466
20230627_MP_W001_G4A_3_Atr.TIF,9,0.147,0.016,0.141,255,1.052,0.222,0.553
20230627_MP_W001_G4A_4_Atr.TIF,16,0.329,0.021,0.315,255,1.212,0.244,0.561
20230627_MP_W001_G4A_5_Atr.TIF,11,0.229,0.021,0.22,255,1.206,0.225,0.514
20230627_MP_W001_G4A_6_Atr.TIF,19,0.404,0.021,0.388,255,1.276,0.221,0.536
20230627_MP_W001_G4A_7_Atr.TIF,20,0.376,0.019,0.361,255,1.146,0.23,0.554
20230627_MP_W001_G4A_8_Atr.TIF,18,0.526,0.029,0.504,255,1.716,0.161,0.454
20230627_MP_W001_G4A_9_Atr.TIF,15,0.281,0.019,0.27,255,1.163,0.221,0.562
20230627_MP_W001_G4B_10_Atr.TIF,18,0.44,0.024,0.422,255,1.354,0.261,0.551
20230627_MP_W001_G4B_1_Atr.TIF,11,0.198,0.018,0.19,255,1.106,0.244,0.527
20230627_MP_W001_G4B_2_Atr.TIF,11,0.426,0.039,0.409,255,2.169,0.237,0.532
20230627_MP_W001_G4B_3_Atr.TIF,5,0.069,0.014,0.067,255,0.837,0.295,0.615
20230627_MP_W001_G4B_4_Atr.TIF,14,0.318,0.023,0.305,255,1.209,0.248,0.62
20230627_MP_W001_G4B_5_Atr.TIF,6,0.16,0.027,0.153,255,1.707,0.185,0.465
20230627_MP_W001_G4B_6_Atr.TIF,21,0.594,0.028,0.57,255,1.655,0.218,0.539
20230627_MP_W001_G4B_7_Atr.TIF,10,0.215,0.022,0.207,255,1.471,0.175,0.474
20230627_MP_W001_G4B_8_Atr.TIF,14,0.268,0.019,0.258,255,1.116,0.216,0.51
20230627_MP_W001_G4B_9_Atr.TIF,14,0.353,0.025,0.338,255,1.432,0.201,0.548
20230627_MP_W001_G4C_10_Atr.TIF,23,0.656,0.029,0.629,255,1.57,0.226,0.51
20230627_MP_W001_G4C_1_Atr.TIF,6,0.102,0.017,0.098,255,1.009,0.235,0.626
20230627_MP_W001_G4C_2_Atr.TIF,12,0.37,0.031,0.355,255,1.839,0.192,0.499
20230627_MP_W001_G4C_3_Atr.TIF,9,0.141,0.016,0.136,255,0.947,0.234,0.555
20230627_MP_W001_G4C_4_Atr.TIF,9,0.188,0.021,0.181,255,1.261,0.271,0.544
20230627_MP_W001_G4C_5_Atr.TIF,5,0.117,0.023,0.112,255,1.479,0.173,0.494
20230627_MP_W001_G4C_6_Atr.TIF,3,0.089,0.03,0.085,255,1.885,0.272,0.536
20230627_MP_W001_G4C_7_Atr.TIF,14,0.385,0.027,0.369,255,1.541,0.218,0.507
20230627_MP_W001_G4C_8_Atr.TIF,5,0.203,0.041,0.194,255,2.387,0.125,0.429
20230627_MP_W001_G4C_9_Atr.TIF,15,0.479,0.032,0.46,255,1.699,0.194,0.466
20230627_MP_W001_G4_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
