Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W032_G1_1_para_AtrTa.TIF,1,0.008,0.008,0.007,0.544,0.357,0.668
W032_G1_6_perp_AtrTa.TIF,1,0.01,0.01,0.008,0.765,0.216,0.466
W032_G2_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G2_6_perp_AtrTa.TIF,1,0.006,0.006,0.005,0.414,0.458,0.686
W032_G3_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G3_6_perp_AtrTa.TIF,1,0.008,0.008,0.007,0.617,0.26,0.505
W032_G4_1_para_AtrTa.TIF,1,0.007,0.007,0.006,0.492,0.388,0.788
W032_G4_6_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G5_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W032_G5_6_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
