Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W028_G1_1_para_Atr.TIF,2,0.041,0.02,0.034,1.087,0.315,0.607
W028_G1_6_perp_Atr.TIF,2,0.03,0.015,0.025,0.774,0.332,0.678
W028_G2_1_para_Atr.TIF,1,0.016,0.016,0.013,0.809,0.311,0.827
W028_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G3_1_para_Atr.TIF,3,0.059,0.02,0.049,1.138,0.226,0.56
W028_G3_6_perp_Atr.TIF,2,0.069,0.035,0.058,1.585,0.176,0.545
W028_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_G4_6_perp_Atr.TIF,2,0.035,0.017,0.029,0.892,0.292,0.609
W028_G5_1_para_Atr.TIF,1,0.039,0.039,0.032,1.622,0.186,0.394
W028_G5_6_perp_Atr.TIF,2,0.039,0.019,0.032,0.933,0.287,0.67
W028_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W028_positive__Atr.TIF,12,0.482,0.04,0.401,1.942,0.197,0.435
