Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W007_G1_10_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_1_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_2_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_3_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_4_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_5_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_6_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_7_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_8_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_9_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_10_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_1_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_2_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_3_Atr.TIF,1,0.026,0.026,0.025,1.469,0.150,0.404
MP_W007_G1_4_Atr.TIF,1,0.017,0.017,0.016,1.231,0.140,0.315
MP_W007_G1_5_Atr.TIF,1,0.024,0.024,0.023,1.520,0.133,0.372
MP_W007_G1_6_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_7_Atr.TIF,1,0.017,0.017,0.017,1.135,0.170,0.340
MP_W007_G1_8_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_9_Atr.TIF,1,0.030,0.030,0.028,2.123,0.083,0.184
MP_W007_G1_negative_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_positive_Atr.TIF,11,0.219,0.020,0.210,1.176,0.220,0.522
MP_W007_G1_10_AtrTa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_1_AtrTa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_2_AtrTa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_3_AtrTa.TIF,2,0.043,0.022,0.042,0.810,0.371,0.696
MP_W007_G1_4_AtrTa.TIF,1,0.015,0.015,0.014,1.187,0.133,0.326
MP_W007_G1_5_AtrTa.TIF,1,0.025,0.025,0.024,1.548,0.129,0.422
MP_W007_G1_6_AtrTa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_7_AtrTa.TIF,1,0.016,0.016,0.016,1.212,0.140,0.314
MP_W007_G1_8_AtrTa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_9_AtrTa.TIF,2,0.058,0.029,0.055,2.133,0.080,0.206
MP_W007_G1_10_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_1_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_2_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_3_B.TIF,1,0.006,0.006,0.006,0.445,0.363,0.806
MP_W007_G1_4_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_5_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_6_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_7_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_8_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_9_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_negative_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W007_G1_positive_B.TIF,11,0.248,0.023,0.238,1.274,0.200,0.471
