Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W014_G4C_10_ATa.TIF,1,0.016,0.016,0.015,0.907,0.246,0.715
MP_W014_G4C_1_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_2_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_3_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_4_ATa.TIF,2,0.056,0.028,0.054,1.691,0.311,0.526
MP_W014_G4C_5_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_6_ATa.TIF,1,0.008,0.008,0.008,0.496,0.416,0.859
MP_W014_G4C_7_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_8_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_9_ATa.TIF,1,0.028,0.028,0.027,1.576,0.144,0.360
MP_W014_G4C_10_Atr.TIF,4,0.058,0.015,0.056,0.836,0.335,0.662
MP_W014_G4C_1_Atr.TIF,10,0.230,0.023,0.221,1.277,0.218,0.529
MP_W014_G4C_2_Atr.TIF,5,0.124,0.025,0.119,1.335,0.209,0.555
MP_W014_G4C_3_Atr.TIF,10,0.163,0.016,0.156,0.962,0.273,0.586
MP_W014_G4C_4_Atr.TIF,8,0.165,0.021,0.159,1.267,0.210,0.539
MP_W014_G4C_5_Atr.TIF,14,0.259,0.019,0.249,0.985,0.318,0.669
MP_W014_G4C_6_Atr.TIF,9,0.160,0.018,0.154,0.952,0.368,0.694
MP_W014_G4C_7_Atr.TIF,9,0.159,0.018,0.152,1.064,0.268,0.568
MP_W014_G4C_8_Atr.TIF,3,0.042,0.014,0.041,0.742,0.332,0.731
MP_W014_G4C_9_Atr.TIF,6,0.090,0.015,0.086,0.838,0.275,0.626
MP_W014_G4C_negative_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_positive_Atr.TIF,8,0.164,0.020,0.157,1.227,0.218,0.483
MP_W014_G4C_10_AtrTa.TIF,4,0.063,0.016,0.061,0.888,0.334,0.724
MP_W014_G4C_1_AtrTa.TIF,10,0.249,0.025,0.239,1.323,0.215,0.525
MP_W014_G4C_2_AtrTa.TIF,3,0.111,0.037,0.107,1.811,0.204,0.527
MP_W014_G4C_3_AtrTa.TIF,8,0.143,0.018,0.137,1.035,0.280,0.557
MP_W014_G4C_4_AtrTa.TIF,6,0.111,0.018,0.107,1.072,0.249,0.596
MP_W014_G4C_5_AtrTa.TIF,5,0.128,0.026,0.123,1.466,0.310,0.592
MP_W014_G4C_6_AtrTa.TIF,8,0.143,0.018,0.137,0.974,0.307,0.628
MP_W014_G4C_7_AtrTa.TIF,11,0.206,0.019,0.197,1.039,0.280,0.549
MP_W014_G4C_8_AtrTa.TIF,4,0.058,0.014,0.055,0.753,0.402,0.714
MP_W014_G4C_9_AtrTa.TIF,6,0.088,0.015,0.084,0.888,0.289,0.614
MP_W014_G4C_10_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_1_B.TIF,2,0.053,0.026,0.050,1.456,0.160,0.368
MP_W014_G4C_2_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_3_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_4_B.TIF,1,0.007,0.007,0.007,0.355,0.677,0.884
MP_W014_G4C_5_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_6_B.TIF,1,0.019,0.019,0.018,1.055,0.216,0.620
MP_W014_G4C_7_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_8_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_9_B.TIF,1,0.006,0.006,0.006,0.377,0.558,0.831
MP_W014_G4C_negative_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W014_G4C_positive_B.TIF,10,0.220,0.022,0.211,1.268,0.222,0.525
