Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W046_G1_1_para_Atr.TIF,2,0.017,0.009,0.014,0.54,0.419,0.78
W046_G1_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G1_6_para_Atr.TIF,1,0.012,0.012,0.01,0.571,0.475,0.769
W046_G1_9_perp_Atr.TIF,3,0.044,0.015,0.034,0.914,0.223,0.639
W046_G2_1_para_Atr.TIF,1,0.064,0.064,0.051,3.866,0.054,0.204
W046_G2_4_para_Atr.TIF,1,0.017,0.017,0.014,0.998,0.218,0.511
W046_G2_6_para_Atr.TIF,1,0.019,0.019,0.015,1.072,0.208,0.551
W046_G2_9_perp_Atr.TIF,1,0.012,0.012,0.01,0.719,0.301,0.619
W046_G3_1_para_Atr.TIF,1,0.009,0.009,0.007,0.667,0.249,0.714
W046_G3_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G3_6_para_Atr.TIF,1,0.02,0.02,0.016,0.979,0.263,0.586
W046_G3_9_perp_Atr.TIF,2,0.04,0.02,0.032,1.301,0.217,0.593
W046_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_4_perp_Atr.TIF,1,0.019,0.019,0.015,0.651,0.549,0.808
W046_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_9_perp_Atr.TIF,1,0.011,0.011,0.009,0.842,0.203,0.757
W046_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_6_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_9_perp_Atr.TIF,1,0.029,0.029,0.023,1.624,0.14,0.536
W046_negative__Atr.TIF,1,0.013,0.013,0.01,0.758,0.276,0.587
W046_positive__Atr.TIF,8,0.378,0.047,0.298,2.428,0.134,0.361
