Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W041_G1_10_perp_Atr.TIF,1,0.025,0.025,0.02,1.531,0.134,0.411
W041_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_5_para_Atr.TIF,1,0.036,0.036,0.028,1.888,0.126,0.339
W041_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G1_7_perp_Atr.TIF,2,0.026,0.013,0.021,0.743,0.305,0.734
W041_G1_8_perp_Atr.TIF,1,0.006,0.006,0.004,0.351,0.567,0.874
W041_G1_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_10_perp_Atr.TIF,1,0.015,0.015,0.012,0.827,0.279,0.778
W041_G2_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_2_para_Atr.TIF,2,0.024,0.012,0.019,0.754,0.252,0.595
W041_G2_3_para_Atr.TIF,3,0.036,0.012,0.029,0.708,0.313,0.748
W041_G2_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_5_para_Atr.TIF,2,0.111,0.055,0.087,2.467,0.115,0.49
W041_G2_6_perp_Atr.TIF,1,0.007,0.007,0.006,0.416,0.522,0.876
W041_G2_7_perp_Atr.TIF,2,0.025,0.012,0.02,0.684,0.397,0.677
W041_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G2_9_perp_Atr.TIF,1,0.007,0.007,0.006,0.55,0.3,0.602
W041_G3_10_perp_Atr.TIF,3,0.027,0.009,0.021,0.518,0.415,0.76
W041_G3_1_para_Atr.TIF,2,0.045,0.023,0.036,1.328,0.188,0.585
W041_G3_2_para_Atr.TIF,1,0.011,0.011,0.009,0.753,0.253,0.744
W041_G3_3_para_Atr.TIF,1,0.011,0.011,0.009,0.71,0.286,0.624
W041_G3_4_para_Atr.TIF,1,0.014,0.014,0.011,0.786,0.29,0.648
W041_G3_5_para_Atr.TIF,1,0.01,0.01,0.008,0.498,0.515,0.8
W041_G3_6_perp_Atr.TIF,1,0.027,0.027,0.021,1.527,0.146,0.403
W041_G3_7_perp_Atr.TIF,3,0.028,0.009,0.022,0.657,0.293,0.644
W041_G3_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G3_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_10_perp_Atr.TIF,1,0.017,0.017,0.013,0.756,0.376,0.708
W041_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_2_para_Atr.TIF,1,0.007,0.007,0.005,0.38,0.594,0.886
W041_G4_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_4_para_Atr.TIF,1,0.024,0.024,0.019,1.4,0.153,0.453
W041_G4_5_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_8_perp_Atr.TIF,1,0.007,0.007,0.006,0.497,0.36,0.67
W041_G4_9_perp_Atr.TIF,2,0.017,0.009,0.013,0.483,0.486,0.768
W041_G5_10_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_1_para_Atr.TIF,1,0.035,0.035,0.027,1.876,0.124,0.449
W041_G5_2_para_Atr.TIF,2,0.027,0.013,0.021,0.753,0.318,0.626
W041_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_5_para_Atr.TIF,1,0.006,0.006,0.005,0.351,0.589,0.865
W041_G5_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_7_perp_Atr.TIF,1,0.023,0.023,0.018,0.859,0.394,0.728
W041_G5_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_9_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_positive_Atr.TIF,9,0.44,0.049,0.347,2.336,0.149,0.402
