Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W009_G4B_10_ATa.TIF,1,0.010,0.010,0.009,0.546,0.414,0.745
MP_W009_G4B_1_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_2_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_3_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_4_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_5_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_6_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_7_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_8_ATa.TIF,1,0.010,0.010,0.009,0.395,0.796,0.941
MP_W009_G4B_9_ATa.TIF,2,0.017,0.009,0.017,0.689,0.244,0.585
MP_W009_G4B_10_Atr.TIF,10,0.195,0.020,0.187,1.205,0.211,0.543
MP_W009_G4B_1_Atr.TIF,12,0.219,0.018,0.210,1.122,0.215,0.565
MP_W009_G4B_2_Atr.TIF,6,0.085,0.014,0.081,0.927,0.227,0.523
MP_W009_G4B_3_Atr.TIF,10,0.275,0.027,0.264,1.351,0.268,0.608
MP_W009_G4B_4_Atr.TIF,10,0.155,0.015,0.148,1.005,0.232,0.598
MP_W009_G4B_5_Atr.TIF,8,0.100,0.013,0.096,0.843,0.269,0.613
MP_W009_G4B_6_Atr.TIF,16,0.337,0.021,0.323,1.228,0.219,0.550
MP_W009_G4B_7_Atr.TIF,11,0.228,0.021,0.219,1.279,0.198,0.546
MP_W009_G4B_8_Atr.TIF,14,0.270,0.019,0.259,1.227,0.230,0.536
MP_W009_G4B_9_Atr.TIF,12,0.242,0.020,0.233,1.259,0.200,0.488
MP_W009_G4B_negative_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_positive_Atr.TIF,7,0.155,0.022,0.148,1.292,0.222,0.488
MP_W009_G4B_10_AtrTa.TIF,11,0.224,0.020,0.215,1.197,0.250,0.543
MP_W009_G4B_1_AtrTa.TIF,9,0.174,0.019,0.167,1.249,0.218,0.532
MP_W009_G4B_2_AtrTa.TIF,9,0.141,0.016,0.136,0.953,0.226,0.498
MP_W009_G4B_3_AtrTa.TIF,10,0.330,0.033,0.316,1.463,0.255,0.595
MP_W009_G4B_4_AtrTa.TIF,13,0.195,0.015,0.187,0.900,0.284,0.624
MP_W009_G4B_5_AtrTa.TIF,7,0.101,0.014,0.097,0.945,0.245,0.561
MP_W009_G4B_6_AtrTa.TIF,12,0.255,0.021,0.245,1.396,0.171,0.486
MP_W009_G4B_7_AtrTa.TIF,10,0.222,0.022,0.213,1.431,0.174,0.480
MP_W009_G4B_8_AtrTa.TIF,16,0.343,0.021,0.329,1.281,0.256,0.555
MP_W009_G4B_9_AtrTa.TIF,14,0.287,0.020,0.275,1.244,0.254,0.525
MP_W009_G4B_10_B.TIF,1,0.022,0.022,0.021,1.291,0.163,0.471
MP_W009_G4B_1_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_2_B.TIF,3,0.036,0.012,0.035,0.913,0.206,0.553
MP_W009_G4B_3_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_4_B.TIF,1,0.014,0.014,0.014,0.841,0.251,0.540
MP_W009_G4B_5_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_6_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_7_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_8_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_9_B.TIF,2,0.025,0.012,0.024,0.841,0.326,0.629
MP_W009_G4B_negative_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W009_G4B_positive_B.TIF,11,0.253,0.023,0.243,1.215,0.272,0.583
