Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W009_G1_1_para_Ta.TIF,19,0.382,0.020,0.308,1.288,0.219,0.488
W009_G1_2_para_Ta.TIF,5,0.106,0.021,0.085,1.017,0.324,0.640
W009_G1_3_para_Ta.TIF,9,0.143,0.016,0.115,1.019,0.229,0.517
W009_G1_6_perp_Ta.TIF,11,0.168,0.015,0.135,1.110,0.185,0.498
W009_G1_7_perp_Ta.TIF,4,0.110,0.028,0.089,1.790,0.183,0.415
W009_G1_8_perp_Ta.TIF,4,0.077,0.019,0.062,1.310,0.170,0.462
W009_G2_1_para_Ta.TIF,2,0.014,0.007,0.012,0.576,0.272,0.617
W009_G2_2_para_Ta.TIF,5,0.141,0.028,0.113,1.821,0.138,0.337
W009_G2_3_para_Ta.TIF,3,0.050,0.017,0.040,1.174,0.151,0.371
W009_G2_6_perp_Ta.TIF,7,0.134,0.019,0.108,1.136,0.212,0.504
W009_G2_7_perp_Ta.TIF,4,0.108,0.027,0.087,1.548,0.187,0.437
W009_G2_8_perp_Ta.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
W009_G3_1_para_Ta.TIF,20,0.394,0.020,0.317,1.343,0.186,0.445
W009_G3_2_para_Ta.TIF,17,0.290,0.017,0.234,1.214,0.176,0.444
W009_G3_3_para_Ta.TIF,6,0.070,0.012,0.056,0.789,0.305,0.596
W009_G3_6_perp_Ta.TIF,7,0.139,0.020,0.112,1.341,0.201,0.510
W009_G3_7_perp_Ta.TIF,8,0.235,0.029,0.189,1.676,0.189,0.443
W009_G3_8_perp_Ta.TIF,3,0.086,0.029,0.069,2.133,0.122,0.351
W009_G4_1_para_Ta.TIF,8,0.108,0.014,0.087,0.973,0.211,0.482
W009_G4_2_para_Ta.TIF,6,0.083,0.014,0.067,1.035,0.185,0.517
W009_G4_3_para_Ta.TIF,10,0.203,0.020,0.163,1.297,0.186,0.461
W009_G4_6_perp_Ta.TIF,12,0.180,0.015,0.145,1.032,0.225,0.521
W009_G4_7_perp_Ta.TIF,3,0.048,0.016,0.038,1.034,0.307,0.559
W009_G4_8_perp_Ta.TIF,20,0.440,0.022,0.354,1.364,0.187,0.467
W009_G5_1_para_Ta.TIF,7,0.098,0.014,0.079,0.965,0.220,0.484
W009_G5_2_para_Ta.TIF,6,0.136,0.023,0.109,1.460,0.160,0.417
W009_G5_3_para_Ta.TIF,3,0.094,0.031,0.076,2.090,0.096,0.311
W009_G5_6_perp_Ta.TIF,16,0.350,0.022,0.281,1.294,0.229,0.524
W009_G5_7_perp_Ta.TIF,6,0.094,0.016,0.075,1.067,0.200,0.475
W009_G5_8_perp_Ta.TIF,6,0.079,0.013,0.064,0.838,0.261,0.519
