Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W040_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G3_6_perp_B.TIF,1,0.014,0.014,0.011,0.798,0.284,0.68
W040_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_positive_B.TIF,9,0.427,0.047,0.337,2.247,0.151,0.388
