Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W003_G1_1_para_Ta.TIF,22,0.421,0.019,0.339,1.108,0.212,0.527
W003_G1_2_para_Ta.TIF,19,0.342,0.018,0.276,1.109,0.240,0.525
W003_G1_3_para_Ta.TIF,14,0.263,0.019,0.211,1.188,0.230,0.555
W003_G1_6_perp_Ta.TIF,18,0.360,0.020,0.290,1.167,0.253,0.555
W003_G1_7_perp_Ta.TIF,33,0.722,0.022,0.581,1.316,0.228,0.519
W003_G1_8_perp_Ta.TIF,36,0.835,0.023,0.672,1.358,0.211,0.490
W003_G2_1_para_Ta.TIF,15,0.284,0.019,0.228,1.158,0.255,0.542
W003_G2_2_para_Ta.TIF,23,0.497,0.022,0.400,1.300,0.221,0.504
W003_G2_3_para_Ta.TIF,25,0.546,0.022,0.439,1.273,0.237,0.489
W003_G2_6_perp_Ta.TIF,23,0.575,0.025,0.463,1.563,0.212,0.462
W003_G2_7_perp_Ta.TIF,16,0.285,0.018,0.229,1.186,0.242,0.515
W003_G2_8_perp_Ta.TIF,22,0.527,0.024,0.424,1.404,0.194,0.484
W003_G3_1_para_Ta.TIF,16,0.421,0.026,0.339,1.587,0.187,0.451
W003_G3_2_para_Ta.TIF,28,0.889,0.032,0.715,1.706,0.242,0.501
W003_G3_3_para_Ta.TIF,19,0.389,0.020,0.313,1.209,0.221,0.498
W003_G3_6_perp_Ta.TIF,27,0.705,0.026,0.567,1.607,0.172,0.421
W003_G3_7_perp_Ta.TIF,34,0.617,0.018,0.497,1.071,0.253,0.568
W003_G3_8_perp_Ta.TIF,21,0.443,0.021,0.356,1.324,0.207,0.491
W003_G4_1_para_Ta.TIF,27,0.624,0.023,0.502,1.373,0.191,0.475
W003_G4_2_para_Ta.TIF,17,0.567,0.033,0.457,1.854,0.164,0.468
W003_G4_3_para_Ta.TIF,21,0.502,0.024,0.404,1.360,0.208,0.481
W003_G4_6_perp_Ta.TIF,34,0.877,0.026,0.706,1.444,0.193,0.479
W003_G4_7_perp_Ta.TIF,27,0.698,0.026,0.562,1.461,0.200,0.466
W003_G4_8_perp_Ta.TIF,14,0.317,0.023,0.255,1.479,0.146,0.398
W003_G5_1_para_Ta.TIF,12,0.187,0.016,0.150,1.044,0.264,0.557
W003_G5_2_para_Ta.TIF,10,0.163,0.016,0.131,1.039,0.221,0.528
W003_G5_3_para_Ta.TIF,15,0.383,0.026,0.308,1.490,0.197,0.473
W003_G5_6_perp_Ta.TIF,9,0.181,0.020,0.145,1.240,0.218,0.500
W003_G5_7_perp_Ta.TIF,30,0.579,0.019,0.466,1.214,0.205,0.491
W003_G5_8_perp_Ta.TIF,22,0.392,0.018,0.316,1.080,0.225,0.492
