Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W000_G1_10_perp_AtrTa.TIF,18,0.744,0.041,0.570,2.251,0.146,0.406
W000_G1_1_para_AtrTa.TIF,5,0.294,0.059,0.225,2.942,0.100,0.282
W000_G1_2_para_AtrTa.TIF,9,0.383,0.043,0.293,2.532,0.164,0.428
W000_G1_3_para_AtrTa.TIF,10,0.258,0.026,0.197,1.376,0.278,0.557
W000_G1_4_para_AtrTa.TIF,7,0.246,0.035,0.188,1.781,0.203,0.496
W000_G1_5_para_AtrTa.TIF,8,0.367,0.046,0.281,2.146,0.160,0.427
W000_G1_6_perp_AtrTa.TIF,11,0.522,0.047,0.399,2.643,0.110,0.338
W000_G1_7_perp_AtrTa.TIF,13,0.590,0.045,0.452,2.343,0.196,0.468
W000_G1_8_perp_AtrTa.TIF,13,0.357,0.027,0.273,1.514,0.203,0.440
W000_G1_9_perp_AtrTa.TIF,13,0.475,0.037,0.364,1.756,0.173,0.505
W000_G2_10_perp_AtrTa.TIF,9,0.459,0.051,0.352,2.771,0.166,0.414
W000_G2_1_para_AtrTa.TIF,11,0.335,0.030,0.257,1.316,0.273,0.592
W000_G2_2_para_AtrTa.TIF,6,0.196,0.033,0.150,1.623,0.227,0.557
W000_G2_3_para_AtrTa.TIF,5,0.177,0.035,0.135,1.805,0.155,0.417
W000_G2_4_para_AtrTa.TIF,4,0.101,0.025,0.077,1.561,0.129,0.397
W000_G2_5_para_AtrTa.TIF,10,0.482,0.048,0.369,2.357,0.242,0.532
W000_G2_6_perp_AtrTa.TIF,10,0.558,0.056,0.428,3.023,0.138,0.378
W000_G2_7_perp_AtrTa.TIF,16,0.639,0.040,0.490,2.293,0.151,0.396
W000_G2_8_perp_AtrTa.TIF,7,0.140,0.020,0.107,1.169,0.273,0.578
W000_G2_9_perp_AtrTa.TIF,17,0.657,0.039,0.503,2.136,0.148,0.397
W000_G3_10_perp_AtrTa.TIF,6,0.135,0.023,0.104,1.374,0.226,0.494
W000_G3_1_para_AtrTa.TIF,7,0.281,0.040,0.215,1.977,0.225,0.470
W000_G3_2_para_AtrTa.TIF,12,0.633,0.053,0.485,2.978,0.124,0.416
W000_G3_3_para_AtrTa.TIF,6,0.265,0.044,0.203,2.412,0.135,0.366
W000_G3_4_para_AtrTa.TIF,9,0.584,0.065,0.447,3.281,0.174,0.431
W000_G3_5_para_AtrTa.TIF,6,0.283,0.047,0.216,2.591,0.100,0.324
W000_G3_6_perp_AtrTa.TIF,4,0.146,0.037,0.112,1.899,0.271,0.549
W000_G3_7_perp_AtrTa.TIF,9,0.545,0.061,0.417,3.039,0.204,0.464
W000_G3_8_perp_AtrTa.TIF,13,0.377,0.029,0.289,1.493,0.222,0.475
W000_G3_9_perp_AtrTa.TIF,11,0.204,0.019,0.157,1.171,0.235,0.572
W000_G4_10_perp_AtrTa.TIF,11,0.626,0.057,0.479,2.541,0.154,0.360
W000_G4_1_para_AtrTa.TIF,6,0.218,0.036,0.167,1.950,0.198,0.499
W000_G4_2_para_AtrTa.TIF,3,0.055,0.018,0.042,1.103,0.203,0.598
W000_G4_3_para_AtrTa.TIF,9,0.264,0.029,0.202,1.658,0.229,0.537
W000_G4_4_para_AtrTa.TIF,4,0.124,0.031,0.095,1.775,0.228,0.556
W000_G4_5_para_AtrTa.TIF,9,0.197,0.022,0.151,1.286,0.241,0.514
W000_G4_6_perp_AtrTa.TIF,8,0.308,0.039,0.236,1.790,0.219,0.522
W000_G4_7_perp_AtrTa.TIF,8,0.240,0.030,0.184,1.672,0.198,0.509
W000_G4_8_perp_AtrTa.TIF,9,0.309,0.034,0.236,1.707,0.220,0.467
W000_G4_9_perp_AtrTa.TIF,11,0.293,0.027,0.224,1.503,0.203,0.536
W000_G5_10_perp_AtrTa.TIF,9,0.206,0.023,0.158,1.513,0.153,0.462
W000_G5_1_para_AtrTa.TIF,4,0.102,0.025,0.078,1.425,0.204,0.540
W000_G5_2_para_AtrTa.TIF,8,0.383,0.048,0.293,2.433,0.128,0.391
W000_G5_3_para_AtrTa.TIF,3,0.072,0.024,0.055,1.459,0.172,0.446
W000_G5_4_para_AtrTa.TIF,5,0.230,0.046,0.176,2.607,0.135,0.337
W000_G5_5_para_AtrTa.TIF,2,0.019,0.009,0.014,0.530,0.403,0.738
W000_G5_6_perp_AtrTa.TIF,8,0.270,0.034,0.207,1.937,0.173,0.439
W000_G5_7_perp_AtrTa.TIF,4,0.085,0.021,0.065,1.225,0.268,0.532
W000_G5_8_perp_AtrTa.TIF,13,0.487,0.037,0.373,1.859,0.164,0.414
W000_G5_9_perp_AtrTa.TIF,6,0.218,0.036,0.167,2.027,0.231,0.498
