Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W003_G1_1_para_Atr.TIF,17,0.372,0.022,0.31,1.188,0.302,0.682
W003_G1_2_para_Atr.TIF,22,0.426,0.019,0.335,1.055,0.307,0.622
W003_G1_3_para_Atr.TIF,14,0.212,0.015,0.176,1.007,0.246,0.576
W003_G1_6_perp_Atr.TIF,16,0.325,0.02,0.27,1.14,0.253,0.632
W003_G1_7_perp_Atr.TIF,25,0.576,0.023,0.479,1.354,0.254,0.597
W003_G1_8_perp_Atr.TIF,34,0.658,0.019,0.548,1.186,0.238,0.55
W003_G2_1_para_Atr.TIF,16,0.244,0.015,0.203,0.914,0.268,0.607
W003_G2_2_para_Atr.TIF,17,0.408,0.024,0.339,1.44,0.219,0.563
W003_G2_3_para_Atr.TIF,19,0.407,0.021,0.338,1.273,0.257,0.549
W003_G2_6_perp_Atr.TIF,22,0.538,0.024,0.448,1.483,0.188,0.515
W003_G2_7_perp_Atr.TIF,16,0.242,0.015,0.201,1.013,0.248,0.59
W003_G2_8_perp_Atr.TIF,19,0.52,0.027,0.433,1.552,0.225,0.516
W003_G3_1_para_Atr.TIF,16,0.386,0.024,0.322,1.321,0.214,0.554
W003_G3_2_para_Atr.TIF,22,0.834,0.038,0.695,2.053,0.202,0.523
W003_G3_3_para_Atr.TIF,20,0.339,0.017,0.282,0.972,0.255,0.586
W003_G3_6_perp_Atr.TIF,31,0.652,0.021,0.543,1.199,0.25,0.562
W003_G3_7_perp_Atr.TIF,31,0.593,0.019,0.493,1.11,0.263,0.609
W003_G3_8_perp_Atr.TIF,19,0.347,0.018,0.289,1.129,0.257,0.566
W003_G4_1_para_Atr.TIF,22,0.506,0.023,0.421,1.313,0.186,0.509
W003_G4_2_para_Atr.TIF,12,0.454,0.038,0.378,2.203,0.12,0.436
W003_G4_3_para_Atr.TIF,18,0.447,0.025,0.372,1.466,0.163,0.431
W003_G4_6_perp_Atr.TIF,26,0.631,0.024,0.525,1.452,0.191,0.525
W003_G4_7_perp_Atr.TIF,24,0.538,0.022,0.448,1.327,0.197,0.55
W003_G4_8_perp_Atr.TIF,15,0.253,0.017,0.211,1.068,0.234,0.524
W003_G5_1_para_Atr.TIF,11,0.187,0.017,0.156,1.073,0.286,0.595
W003_G5_2_para_Atr.TIF,11,0.235,0.021,0.196,1.199,0.231,0.629
W003_G5_3_para_Atr.TIF,15,0.423,0.028,0.352,1.485,0.213,0.521
W003_G5_6_perp_Atr.TIF,8,0.146,0.018,0.122,1.12,0.299,0.566
W003_G5_7_perp_Atr.TIF,27,0.513,0.019,0.427,1.178,0.243,0.571
W003_G5_8_perp_Atr.TIF,23,0.428,0.019,0.357,1.107,0.289,0.614
W003_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W003_positive__Atr.TIF,11,0.479,0.044,0.399,2.289,0.175,0.389
