Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W008_G4C_10_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_1_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_2_ATa.TIF,1,0.015,0.015,0.015,0.786,0.312,0.608
MP_W008_G4C_3_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_4_ATa.TIF,1,0.010,0.010,0.009,0.628,0.311,0.731
MP_W008_G4C_5_ATa.TIF,2,0.025,0.013,0.024,0.753,0.278,0.768
MP_W008_G4C_6_ATa.TIF,1,0.018,0.018,0.018,1.014,0.224,0.639
MP_W008_G4C_7_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_8_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_9_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_10_Atr.TIF,8,0.153,0.019,0.146,1.055,0.296,0.643
MP_W008_G4C_1_Atr.TIF,8,0.170,0.021,0.163,1.110,0.265,0.615
MP_W008_G4C_2_Atr.TIF,9,0.173,0.019,0.166,1.067,0.311,0.599
MP_W008_G4C_3_Atr.TIF,10,0.267,0.027,0.256,1.545,0.225,0.538
MP_W008_G4C_4_Atr.TIF,10,0.182,0.018,0.174,1.075,0.228,0.581
MP_W008_G4C_5_Atr.TIF,12,0.229,0.019,0.220,1.026,0.276,0.600
MP_W008_G4C_6_Atr.TIF,7,0.129,0.018,0.124,1.175,0.205,0.545
MP_W008_G4C_7_Atr.TIF,12,0.194,0.016,0.186,1.022,0.218,0.560
MP_W008_G4C_8_Atr.TIF,11,0.244,0.022,0.235,1.291,0.217,0.497
MP_W008_G4C_9_Atr.TIF,7,0.116,0.017,0.111,1.067,0.250,0.586
MP_W008_G4C_negative_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_positive_Atr.TIF,10,0.218,0.022,0.209,1.235,0.229,0.514
MP_W008_G4C_10_AtrTa.TIF,7,0.151,0.022,0.145,1.259,0.223,0.508
MP_W008_G4C_1_AtrTa.TIF,5,0.141,0.028,0.135,1.390,0.299,0.549
MP_W008_G4C_2_AtrTa.TIF,8,0.122,0.015,0.117,0.898,0.360,0.619
MP_W008_G4C_3_AtrTa.TIF,10,0.222,0.022,0.213,1.212,0.256,0.601
MP_W008_G4C_4_AtrTa.TIF,7,0.110,0.016,0.106,1.023,0.265,0.559
MP_W008_G4C_5_AtrTa.TIF,11,0.205,0.019,0.197,1.006,0.285,0.581
MP_W008_G4C_6_AtrTa.TIF,6,0.099,0.016,0.095,1.091,0.201,0.496
MP_W008_G4C_7_AtrTa.TIF,6,0.107,0.018,0.103,1.180,0.199,0.497
MP_W008_G4C_8_AtrTa.TIF,10,0.210,0.021,0.202,1.256,0.232,0.513
MP_W008_G4C_9_AtrTa.TIF,6,0.078,0.013,0.075,0.943,0.240,0.591
MP_W008_G4C_10_B.TIF,2,0.022,0.011,0.021,0.701,0.350,0.625
MP_W008_G4C_1_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_2_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_3_B.TIF,1,0.010,0.010,0.010,0.529,0.465,0.766
MP_W008_G4C_4_B.TIF,3,0.025,0.008,0.024,0.598,0.310,0.600
MP_W008_G4C_5_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_6_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_7_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_8_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_9_B.TIF,1,0.007,0.007,0.007,0.407,0.568,0.798
MP_W008_G4C_negative_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W008_G4C_positive_B.TIF,11,0.229,0.021,0.220,1.178,0.246,0.538
