Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W030_G1_1_para_Ta.TIF,5,0.076,0.015,0.062,1.005,0.256,0.504
W030_G1_6_perp_Ta.TIF,1,0.010,0.010,0.009,0.566,0.411,0.728
W030_G2_1_para_Ta.TIF,1,0.011,0.011,0.009,0.648,0.327,0.587
W030_G2_6_perp_Ta.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
W030_G3_1_para_Ta.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
W030_G3_6_perp_Ta.TIF,1,0.015,0.015,0.012,0.889,0.233,0.735
W030_G4_1_para_Ta.TIF,6,0.073,0.012,0.060,0.818,0.260,0.538
W030_G4_6_perp_Ta.TIF,4,0.055,0.014,0.045,0.850,0.262,0.540
W030_G5_1_para_Ta.TIF,2,0.022,0.011,0.018,0.444,0.669,0.863
W030_G5_6_perp_Ta.TIF,2,0.033,0.017,0.027,1.058,0.223,0.562
