Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W010_G3_10_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_1_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_2_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_3_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_4_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_5_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_6_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_7_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_8_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_9_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_10_Atr.TIF,6,0.144,0.024,0.138,1.405,0.165,0.467
MP_W010_G3_1_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_2_Atr.TIF,1,0.035,0.035,0.034,1.892,0.123,0.401
MP_W010_G3_3_Atr.TIF,3,0.074,0.025,0.071,1.663,0.178,0.456
MP_W010_G3_4_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_5_Atr.TIF,2,0.068,0.034,0.065,1.968,0.218,0.532
MP_W010_G3_6_Atr.TIF,3,0.074,0.025,0.071,1.533,0.181,0.531
MP_W010_G3_7_Atr.TIF,3,0.071,0.024,0.068,1.502,0.208,0.506
MP_W010_G3_8_Atr.TIF,2,0.045,0.023,0.043,1.259,0.191,0.591
MP_W010_G3_9_Atr.TIF,3,0.074,0.025,0.071,1.545,0.256,0.531
MP_W010_G3_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_positive_Atr.TIF,12,0.256,0.021,0.245,1.241,0.215,0.497
MP_W010_G3_10_AtrTa.TIF,4,0.099,0.025,0.095,1.614,0.125,0.408
MP_W010_G3_1_AtrTa.TIF,1,0.04,0.04,0.039,2.39,0.088,0.301
MP_W010_G3_2_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_3_AtrTa.TIF,3,0.087,0.029,0.083,1.759,0.23,0.507
MP_W010_G3_4_AtrTa.TIF,2,0.012,0.006,0.012,0.564,0.246,0.55
MP_W010_G3_5_AtrTa.TIF,3,0.067,0.022,0.064,1.15,0.255,0.56
MP_W010_G3_6_AtrTa.TIF,2,0.034,0.017,0.033,1.249,0.186,0.496
MP_W010_G3_7_AtrTa.TIF,2,0.062,0.031,0.059,2.039,0.116,0.382
MP_W010_G3_8_AtrTa.TIF,1,0.031,0.031,0.03,1.707,0.135,0.4
MP_W010_G3_9_AtrTa.TIF,3,0.076,0.025,0.073,1.531,0.256,0.504
MP_W010_G3_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W010_G3_positive_B.TIF,0,0,NaN,0,NaN,NaN,NaN
