Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W012_G1_1_para_AtrTa.TIF,7,0.198,0.028,0.164,1.713,0.141,0.448
W012_G1_2_para_AtrTa.TIF,6,0.092,0.015,0.077,0.871,0.382,0.718
W012_G1_3_para_AtrTa.TIF,2,0.04,0.02,0.034,1.131,0.208,0.433
W012_G1_6_perp_AtrTa.TIF,13,0.261,0.02,0.217,1.147,0.277,0.58
W012_G1_7_perp_AtrTa.TIF,4,0.1,0.025,0.083,1.222,0.213,0.536
W012_G1_8_perp_AtrTa.TIF,3,0.122,0.041,0.101,2.035,0.176,0.452
W012_G2_1_para_AtrTa.TIF,8,0.146,0.018,0.122,0.994,0.256,0.589
W012_G2_2_para_AtrTa.TIF,8,0.128,0.016,0.107,0.939,0.245,0.559
W012_G2_3_para_AtrTa.TIF,5,0.102,0.02,0.085,1.084,0.24,0.574
W012_G2_6_perp_AtrTa.TIF,8,0.225,0.028,0.187,1.481,0.239,0.558
W012_G2_7_perp_AtrTa.TIF,5,0.111,0.022,0.092,1.396,0.157,0.405
W012_G2_8_perp_AtrTa.TIF,8,0.141,0.018,0.117,1.143,0.238,0.519
W012_G3_1_para_AtrTa.TIF,12,0.26,0.022,0.216,1.23,0.242,0.558
W012_G3_2_para_AtrTa.TIF,2,0.035,0.017,0.029,0.946,0.413,0.638
W012_G3_3_para_AtrTa.TIF,7,0.144,0.021,0.12,1.121,0.236,0.573
W012_G3_6_perp_AtrTa.TIF,4,0.073,0.018,0.061,1.022,0.253,0.521
W012_G3_7_perp_AtrTa.TIF,3,0.035,0.012,0.029,0.627,0.423,0.717
W012_G3_8_perp_AtrTa.TIF,5,0.117,0.023,0.098,1.116,0.232,0.568
W012_G4_1_para_AtrTa.TIF,6,0.096,0.016,0.08,0.851,0.32,0.653
W012_G4_2_para_AtrTa.TIF,3,0.041,0.014,0.034,0.865,0.24,0.59
W012_G4_3_para_AtrTa.TIF,9,0.179,0.02,0.149,1.26,0.173,0.571
W012_G4_6_perp_AtrTa.TIF,4,0.079,0.02,0.066,0.987,0.307,0.634
W012_G4_7_perp_AtrTa.TIF,2,0.049,0.024,0.04,1.059,0.415,0.668
W012_G4_8_perp_AtrTa.TIF,12,0.379,0.032,0.315,1.552,0.203,0.529
W012_G5_1_para_AtrTa.TIF,6,0.122,0.02,0.101,1.125,0.242,0.545
W012_G5_2_para_AtrTa.TIF,7,0.133,0.019,0.111,1.002,0.345,0.657
W012_G5_3_para_AtrTa.TIF,16,0.312,0.019,0.259,1.153,0.266,0.577
W012_G5_6_perp_AtrTa.TIF,8,0.187,0.023,0.155,1.369,0.183,0.516
W012_G5_7_perp_AtrTa.TIF,7,0.194,0.028,0.162,1.606,0.184,0.517
W012_G5_8_perp_AtrTa.TIF,11,0.22,0.02,0.183,1.115,0.276,0.565
