Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
G9_F1_R2_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R3_C10_AW.TIF,4,0.117,0.029,0.126,2.043,0.132,0.37
G9_F1_R4_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R5_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R6_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R7_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R8_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R9_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F2_R1_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F2_R2_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F2_R3_C10_AW.TIF,1,0.068,0.068,0.074,3.881,0.057,0.237
G9_F2_R4_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F2_R5_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F2_R6_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F2_R8_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F2_R9_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R1_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R1_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R1_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R1_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R1_C4_AW.TIF,4,0.195,0.049,0.161,2.735,0.14,0.352
G9_F1_R1_C5_AW.TIF,3,0.141,0.047,0.116,2.406,0.129,0.413
G9_F1_R1_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R1_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R1_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R1_C9_AW.TIF,2,0.016,0.008,0.013,0.601,0.295,0.555
G9_F1_R2_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R2_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R2_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R2_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R2_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R2_C6_AW.TIF,1,0.006,0.006,0.005,0.58,0.237,0.599
G9_F1_R2_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R2_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R2_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R3_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R3_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R3_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R3_C4_AW.TIF,1,0.021,0.021,0.017,1.183,0.189,0.547
G9_F1_R3_C5_AW.TIF,1,0.006,0.006,0.005,0.341,0.622,0.822
G9_F1_R3_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R3_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R3_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R3_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R4_C1_AW.TIF,2,0.029,0.014,0.024,1.107,0.149,0.36
G9_F1_R4_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R4_C3_AW.TIF,1,0.016,0.016,0.013,0.657,0.46,0.738
G9_F1_R4_C4_AW.TIF,2,0.304,0.152,0.251,5.16,0.065,0.21
G9_F1_R4_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R4_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R4_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R4_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R4_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G9_F1_R5_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
