Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
G1_F1_R1_C1_AW.TIF,3,0.134,0.045,0.11,1.88,0.29,0.602
G1_F1_R2_C1_AW.TIF,5,0.203,0.041,0.167,2.486,0.093,0.253
G1_F1_R3_C1_AW.TIF,4,0.074,0.019,0.061,1.262,0.161,0.452
G1_F1_R4_C1_AW.TIF,1,0.033,0.033,0.027,2.09,0.094,0.305
G1_F1_R5_C1_AW.TIF,4,0.084,0.021,0.069,1.409,0.235,0.454
G1_F1_R6_C1_AW.TIF,5,0.093,0.019,0.118,1.097,0.223,0.527
G1_F1_R7_C1_AW.TIF,2,0.023,0.012,0.03,0.902,0.179,0.454
G1_F1_R8_C1_AW.TIF,6,0.14,0.023,0.178,1.512,0.222,0.46
G1_F1_R9_C1_AW.TIF,2,0.071,0.036,0.091,2.132,0.1,0.252
G1_F2_R1_C1_AW.TIF,4,0.046,0.011,0.038,0.872,0.2,0.425
G1_F2_R2_C1_AW.TIF,4,0.1,0.025,0.086,1.382,0.182,0.485
G1_F2_R3_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G1_F2_R4_C1_AW.TIF,7,0.24,0.034,0.197,1.997,0.182,0.409
G1_F2_R5_C1_AW.TIF,4,0.091,0.023,0.075,1.276,0.275,0.586
G1_F2_R6_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G1_F2_R7_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G1_F2_R8_C1_AW.TIF,4,0.127,0.032,0.162,1.914,0.174,0.416
G1_F2_R9_C1_AW.TIF,5,0.234,0.047,0.298,2.404,0.109,0.291
G1_F1_R1_C10_AW.TIF,9,0.149,0.017,0.123,1.038,0.222,0.573
G1_F1_R1_C2_AW.TIF,12,0.534,0.045,0.44,2.006,0.156,0.462
G1_F1_R1_C3_AW.TIF,10,0.487,0.049,0.401,1.885,0.209,0.428
G1_F1_R1_C4_AW.TIF,5,0.048,0.01,0.039,0.765,0.207,0.546
G1_F1_R1_C5_AW.TIF,9,0.109,0.012,0.089,0.903,0.268,0.553
G1_F1_R1_C6_AW.TIF,7,0.278,0.04,0.229,2.297,0.193,0.426
G1_F1_R1_C7_AW.TIF,13,0.391,0.03,0.322,1.829,0.21,0.466
G1_F1_R1_C8_AW.TIF,7,0.14,0.02,0.116,1.421,0.194,0.513
G1_F1_R1_C9_AW.TIF,6,0.418,0.07,0.344,3.037,0.165,0.375
G1_F1_R2_C10_AW.TIF,10,0.433,0.043,0.357,2.079,0.205,0.468
G1_F1_R2_C2_AW.TIF,10,0.198,0.02,0.163,1.364,0.154,0.406
G1_F1_R2_C3_AW.TIF,8,0.199,0.025,0.164,1.71,0.155,0.374
G1_F1_R2_C4_AW.TIF,1,0.041,0.041,0.034,2.591,0.077,0.221
G1_F1_R2_C5_AW.TIF,8,0.148,0.018,0.122,1.28,0.153,0.374
G1_F1_R2_C6_AW.TIF,12,0.331,0.028,0.273,1.728,0.183,0.457
