analogValue,load,distance
15.95,0.00,5.97
15.99,0.00,6.09
15.99,0.00,5.97
15.98,0.00,5.97
16.02,0.00,6.09
16.00,0.00,5.99
16.00,0.00,5.97
16.03,0.00,6.04
15.97,0.00,6.31
16.04,0.00,6.50
16.02,0.00,6.91
16.56,17.22,6.89
68.94,509.51,7.96
61.05,447.34,8.32
53.10,384.59,8.20
50.52,364.24,8.61
56.29,409.75,8.92
48.11,345.18,9.27
53.52,387.93,9.56
52.34,378.61,9.92
49.15,353.39,10.21
51.33,370.63,10.57
51.53,372.16,11.33
50.92,367.38,11.21
51.11,368.83,12.00
50.59,364.79,11.88
50.47,363.79,12.23
48.49,348.14,12.93
48.51,348.30,12.88
49.76,358.22,13.17
47.36,339.21,13.53
49.54,356.45,13.88
48.39,347.37,14.48
48.39,347.39,14.53
49.29,354.50,15.14
48.46,347.97,15.50
49.04,352.48,15.86
48.09,345.02,16.15
48.48,348.11,16.50
53.87,390.69,16.79
50.03,360.36,16.74
48.89,351.33,17.51
45.85,327.31,17.81
47.85,343.08,18.17
46.86,335.28,18.46
47.19,337.92,18.39
47.96,343.98,19.11
48.14,345.42,19.06
48.23,346.09,19.82
47.94,343.85,20.11
48.12,345.27,20.47
48.66,349.50,20.84
48.13,345.31,21.13
49.07,352.77,21.47
46.89,335.52,21.64
47.46,340.07,21.59
47.76,342.39,22.36
46.55,332.88,22.24
45.18,321.99,22.60
46.19,329.98,23.31
45.83,327.15,23.67
43.49,308.63,24.01
40.25,282.11,24.13
33.63,226.53,24.08
16.08,1.12,23.79
16.01,0.00,23.45
15.97,0.00,22.68
15.99,0.00,22.80
15.95,0.00,22.44
15.91,0.00,21.66
16.00,0.00,21.32
15.95,0.00,21.06
16.04,0.00,21.03
15.96,0.00,20.67
16.00,0.00,20.32
15.97,0.00,20.01
15.96,0.00,19.65
15.96,0.00,18.89
15.95,0.00,18.63
15.98,0.00,18.17
16.03,0.00,18.24
15.99,0.00,17.98
15.99,0.00,17.63
15.95,0.00,17.29
16.01,0.00,16.91
15.97,0.00,16.62
16.00,0.00,15.84
16.02,0.00,15.50
15.97,0.00,15.14
15.96,0.00,14.89
15.95,0.00,14.85
15.98,0.00,14.60
15.93,0.00,14.14
15.97,0.00,13.85
15.94,0.00,13.07
15.96,0.00,12.71
15.97,0.00,12.47
16.02,0.00,12.42
15.96,0.00,12.06
15.95,0.00,11.76
15.92,0.00,10.99
15.95,0.00,10.63
15.95,0.00,10.28
15.97,0.00,9.94
15.97,0.00,10.09
15.95,0.00,9.37
15.95,0.00,8.93
15.97,0.00,8.58
15.91,0.00,8.32
15.98,0.00,7.86
15.90,0.00,7.50
15.97,0.00,7.15
15.99,0.00,6.89
15.98,0.00,6.60
15.99,0.00,6.14
15.97,0.00,5.97
16.00,0.00,6.07
15.96,0.00,5.97
15.91,0.00,5.97
15.93,0.00,6.07
15.96,0.00,5.97
