analogValue,load,distance
16.05,0.00,5.97
16.01,0.00,6.09
16.07,0.00,5.97
16.03,0.00,5.97
16.06,0.00,6.07
16.02,0.00,6.07
16.06,0.00,5.97
16.02,0.00,5.97
16.02,0.00,5.99
16.04,0.00,6.09
16.05,0.00,5.99
16.02,0.00,5.97
16.04,0.00,5.99
16.09,0.00,5.97
28.16,165.97,6.24
67.14,488.90,6.48
61.98,448.07,6.89
62.42,451.61,7.61
50.85,360.04,7.96
56.10,401.64,7.84
49.49,349.22,8.20
51.56,365.69,8.51
50.13,354.31,8.85
51.55,365.60,9.63
52.27,371.29,9.49
49.02,345.50,9.80
51.17,362.58,10.16
49.10,346.15,10.86
49.31,347.77,11.23
49.71,351.02,11.57
49.58,349.97,11.88
48.50,341.35,11.83
48.52,341.50,12.59
48.49,341.28,12.45
50.16,354.55,12.76
47.72,335.19,12.69
48.02,337.59,13.48
47.12,330.42,13.76
47.59,334.15,14.53
48.88,344.38,14.43
47.05,329.87,14.67
47.93,336.84,15.45
48.18,338.81,15.74
46.88,328.57,16.10
47.68,334.86,16.40
48.58,341.99,16.33
46.51,325.63,16.69
46.96,329.20,16.98
47.56,333.93,17.34
46.99,329.44,17.63
46.43,324.97,18.00
46.98,329.29,18.70
46.05,321.98,19.06
46.15,322.77,19.41
45.66,318.88,19.77
45.20,315.22,20.06
45.87,320.53,20.43
45.54,317.93,20.77
45.68,318.99,21.08
46.41,324.82,21.42
45.29,315.90,21.66
44.84,312.38,21.95
44.82,312.20,21.88
44.94,313.13,22.60
45.53,317.82,22.54
39.37,267.34,23.19
18.78,50.59,23.07
16.03,0.00,22.75
15.99,0.00,22.39
15.96,0.00,22.03
15.96,0.00,21.74
15.98,0.00,21.49
15.99,0.00,21.03
15.98,0.00,20.67
16.00,0.00,20.33
15.99,0.00,19.96
16.00,0.00,19.72
16.02,0.00,19.31
15.95,0.00,18.95
15.96,0.00,18.29
15.99,0.00,17.93
15.98,0.00,17.58
15.99,0.00,17.20
15.98,0.00,16.91
15.98,0.00,16.98
16.00,0.00,16.62
16.01,0.00,16.27
15.99,0.00,15.93
15.94,0.00,15.14
15.98,0.00,14.80
15.96,0.00,14.43
15.97,0.00,14.50
15.99,0.00,13.78
15.96,0.00,13.02
16.05,0.00,12.66
15.99,0.00,12.30
15.95,0.00,12.35
16.00,0.00,11.76
15.99,0.00,11.71
15.96,0.00,11.42
16.02,0.00,11.47
15.95,0.00,11.06
15.96,0.00,10.75
15.97,0.00,10.40
15.98,0.00,9.65
16.00,0.00,9.27
15.94,0.00,8.51
16.00,0.00,8.56
15.99,0.00,8.39
15.95,0.00,8.03
16.00,0.00,7.57
15.96,0.00,7.21
15.99,0.00,6.86
16.00,0.00,6.55
16.01,0.00,6.19
16.01,0.00,6.04
15.99,0.00,5.97
15.98,0.00,6.07
15.99,0.00,5.97
15.99,0.00,5.97
15.99,0.00,5.99
