analogValue,load,distance
16.10,0.00,5.97
16.13,0.00,6.02
16.15,0.00,5.97
16.10,0.00,5.97
16.17,0.71,5.94
16.17,0.56,5.85
16.18,1.03,6.13
16.36,7.00,5.96
51.28,370.22,6.77
60.43,442.44,7.08
53.52,387.92,7.42
55.73,405.39,7.78
51.49,371.90,8.15
51.21,369.67,8.85
50.93,367.43,8.80
47.77,342.51,9.56
49.01,352.28,9.44
48.35,347.02,9.80
48.47,347.99,10.14
49.76,358.24,10.86
48.75,350.25,10.80
48.52,348.40,11.09
48.00,344.30,11.45
48.07,344.82,11.83
47.95,343.94,12.57
47.62,341.27,12.45
48.05,344.70,12.81
48.33,346.89,13.53
47.75,342.33,13.36
48.85,351.03,14.14
46.67,333.82,14.50
48.07,344.85,14.89
49.79,358.44,14.84
48.75,350.21,15.50
48.91,351.47,15.79
48.07,344.83,15.72
49.08,352.85,16.50
48.42,347.63,16.86
47.92,343.70,16.74
49.80,358.51,17.51
49.20,353.77,17.87
47.61,341.21,18.17
48.83,350.89,18.10
47.45,339.98,18.44
48.12,345.27,19.23
49.17,353.55,19.11
49.66,357.44,19.87
48.37,347.19,20.23
48.25,346.26,20.52
50.55,364.47,20.89
65.07,479.07,21.25
47.14,337.49,21.51
49.93,359.51,21.76
47.62,341.34,22.12
51.16,369.28,22.07
48.37,347.22,22.82
50.50,364.01,23.12
49.25,354.16,23.48
49.62,357.10,23.82
50.69,365.58,24.18
46.73,334.25,24.48
22.28,108.13,24.42
16.12,0.00,23.97
16.11,0.00,23.77
16.11,0.00,23.45
16.10,0.00,23.19
16.08,0.00,22.32
16.12,0.00,22.07
16.12,0.00,21.71
16.09,0.00,21.68
16.11,0.00,21.32
16.08,0.00,20.96
16.10,0.00,20.60
16.13,0.00,20.25
16.10,0.00,20.01
16.10,0.00,19.65
16.09,0.00,19.24
16.09,0.00,18.84
16.07,0.00,18.58
16.06,0.00,18.17
16.07,0.00,17.83
16.11,0.00,17.52
16.11,0.00,17.22
16.09,0.00,16.96
16.11,0.00,16.56
16.09,0.00,16.15
16.07,0.00,15.79
16.10,0.00,15.53
16.10,0.00,14.67
16.12,0.00,14.41
16.08,0.00,13.95
16.09,0.00,13.59
16.11,0.00,13.24
16.09,0.00,13.31
16.10,0.00,13.12
16.08,0.00,12.66
16.11,0.00,11.88
16.09,0.00,11.64
16.09,0.00,11.59
16.08,0.00,10.82
16.09,0.00,10.46
16.10,0.00,10.11
16.12,0.00,9.85
16.09,0.00,9.82
16.11,0.00,9.53
16.10,0.00,8.75
16.10,0.00,8.39
16.09,0.00,8.03
16.10,0.00,7.69
16.11,0.00,7.37
16.09,0.00,7.38
16.09,0.00,6.67
16.10,0.00,6.41
16.12,0.00,5.78
16.11,0.00,6.06
16.09,0.00,5.97
16.10,0.00,5.97
16.09,0.00,5.97
16.12,0.00,6.07
16.11,0.00,6.07
16.09,0.00,6.07
