analogValue,load,distance
16.23,0.00,6.14
16.23,0.00,6.06
16.21,0.00,6.01
16.16,0.00,6.02
16.19,0.00,6.04
16.18,0.00,5.99
16.16,0.00,6.14
16.23,0.00,6.14
16.24,0.00,6.14
16.24,0.00,6.07
16.15,0.00,6.01
16.27,0.52,5.78
29.70,182.66,6.43
60.78,438.65,6.60
68.73,501.41,6.96
74.24,544.03,6.89
61.73,446.11,7.67
60.48,436.29,8.44
60.80,438.79,8.73
59.19,426.09,8.68
60.60,437.17,9.03
58.11,417.49,9.37
59.20,426.18,9.75
58.08,417.28,10.45
56.42,404.19,10.40
56.15,402.03,10.75
56.28,403.08,10.69
56.67,406.17,11.40
55.33,395.52,12.17
55.78,399.10,12.54
54.76,391.07,12.47
55.23,394.72,12.76
53.92,384.40,13.03
53.96,384.67,13.48
54.81,391.45,13.25
53.09,377.79,14.45
54.75,390.93,14.48
51.91,368.41,14.73
53.57,381.62,15.09
52.63,374.17,15.81
53.39,380.15,15.74
52.32,371.68,16.52
53.43,380.47,16.81
54.18,386.41,17.63
53.94,384.52,17.93
54.56,389.46,18.29
54.21,386.70,17.81
52.36,371.99,17.76
52.92,376.40,18.05
53.45,380.63,18.82
52.88,376.10,19.12
53.62,382.00,19.89
53.76,383.06,20.25
53.75,383.03,20.60
52.09,369.84,21.30
53.35,379.85,21.25
53.92,384.34,21.61
46.77,327.69,21.83
48.42,340.77,22.12
51.02,361.40,22.07
51.91,368.43,23.24
51.19,362.69,23.60
52.66,374.39,23.91
51.98,369.02,23.84
51.55,365.57,24.19
49.77,351.48,24.36
48.47,341.15,24.38
21.98,99.08,24.26
16.27,0.47,24.31
16.17,0.00,23.85
16.17,0.00,23.50
16.21,0.00,22.87
16.20,0.00,22.08
16.17,0.00,22.15
16.14,0.00,22.27
16.15,0.00,21.44
16.08,0.00,21.15
16.11,0.00,20.79
16.15,0.00,20.43
16.14,0.00,20.09
16.09,0.00,19.77
16.13,0.00,19.45
16.12,0.00,18.60
16.18,0.00,18.36
16.10,0.00,18.00
16.15,0.00,17.64
16.17,0.00,17.70
16.02,0.00,17.34
16.06,0.00,17.41
16.22,0.00,16.71
16.13,0.00,16.73
16.15,0.00,15.50
16.11,0.00,15.62
16.13,0.00,15.24
16.13,0.00,14.55
16.11,0.00,14.56
16.10,0.00,13.73
16.11,0.00,13.88
16.11,0.00,13.02
16.12,0.00,12.23
16.11,0.00,12.32
16.07,0.00,11.54
16.15,0.00,12.11
16.11,0.00,11.31
16.18,0.00,10.94
16.11,0.00,10.94
16.15,0.00,10.16
16.13,0.00,9.82
16.14,0.00,9.46
16.08,0.00,9.10
16.06,0.00,8.81
16.11,0.00,8.86
16.13,0.00,8.12
16.17,0.00,7.67
16.12,0.00,7.33
16.09,0.00,6.98
16.10,0.00,7.03
16.15,0.00,6.33
16.13,0.00,5.68
16.13,0.00,6.01
16.06,0.00,6.04
