analogValue,load,distance
16.02,0.00,5.97
16.03,0.00,5.97
16.02,0.00,5.97
16.03,0.00,5.97
16.04,0.00,5.97
16.02,0.00,5.97
16.01,0.00,5.97
16.00,0.00,5.97
16.00,0.00,5.97
16.02,0.00,6.09
16.03,0.00,6.43
16.26,6.92,6.70
63.82,469.23,7.01
73.08,541.82,6.89
52.72,381.58,7.66
56.75,413.45,8.01
57.22,417.14,8.30
54.16,392.97,8.68
55.57,404.11,9.03
51.30,370.35,9.32
52.67,381.21,9.68
51.47,371.69,10.38
50.25,362.06,10.33
50.55,364.48,10.69
50.17,361.43,10.97
49.82,358.71,11.33
50.53,364.32,12.05
48.04,344.61,11.98
50.22,361.82,12.35
49.56,356.63,13.05
47.96,343.95,12.98
49.67,357.47,13.70
46.52,332.62,13.65
47.62,341.28,14.00
48.64,349.39,14.19
47.69,341.83,14.97
48.73,350.06,15.31
47.79,342.61,15.62
49.72,357.86,15.96
48.40,347.48,16.32
48.45,347.85,16.62
47.76,342.40,16.98
47.54,340.63,17.29
48.54,348.56,17.63
48.27,346.43,17.58
47.63,341.34,18.34
48.17,345.64,18.63
48.93,351.61,18.58
48.19,345.76,19.29
48.79,350.55,19.63
47.87,343.26,19.99
47.19,337.93,20.35
46.48,332.27,20.66
47.91,343.57,21.01
47.26,338.47,20.94
47.05,336.77,21.71
47.28,338.61,21.57
47.72,342.12,21.81
46.28,330.71,22.10
46.15,329.71,22.46
47.85,343.09,23.24
46.17,329.84,23.53
41.94,296.26,23.72
40.17,281.38,23.72
37.60,259.88,23.72
16.16,3.60,23.14
16.05,0.00,22.68
16.00,0.00,22.73
15.99,0.00,22.03
16.02,0.00,21.66
15.98,0.00,21.32
16.02,0.00,21.37
15.99,0.00,21.01
15.99,0.00,20.30
16.00,0.00,19.96
16.00,0.00,19.60
16.07,0.67,19.35
15.94,0.00,19.29
15.99,0.00,18.95
15.98,0.00,18.60
16.18,4.47,18.34
16.05,0.04,18.04
15.99,0.00,17.52
15.99,0.00,17.32
16.03,0.00,16.96
15.98,0.00,16.28
16.00,0.00,15.94
15.98,0.00,15.48
15.96,0.00,15.55
16.00,0.00,15.21
15.99,0.00,14.85
15.99,0.00,14.55
15.97,0.00,13.78
16.01,0.00,13.42
15.97,0.00,13.07
16.00,0.00,12.71
15.98,0.00,12.83
16.01,0.00,12.06
15.97,0.00,11.71
15.97,0.00,11.35
15.99,0.00,11.09
15.93,0.00,10.65
16.02,0.00,10.70
15.96,0.00,10.41
15.97,0.00,9.63
15.99,0.00,9.39
15.95,0.00,8.93
16.00,0.00,8.68
15.97,0.00,8.20
15.99,0.00,7.91
15.97,0.00,7.55
16.00,0.00,6.79
15.96,0.00,6.84
15.99,0.00,6.50
16.01,0.00,6.19
15.95,0.00,6.07
15.97,0.00,5.97
16.01,0.00,5.97
15.97,0.00,6.07
15.98,0.00,5.97
15.97,0.00,5.97
