analogValue,load,distance
27.97,163.94,5.96
28.01,164.32,5.96
28.00,164.20,5.96
28.02,164.49,5.94
28.01,164.32,5.96
28.03,164.57,5.96
28.03,164.61,5.96
28.00,164.23,5.96
28.02,164.43,5.96
28.01,164.33,5.94
28.01,164.31,5.94
28.04,164.68,5.94
49.14,346.43,6.01
58.95,424.15,6.36
58.81,423.04,6.67
52.84,375.83,7.01
54.73,390.79,7.32
51.38,364.26,7.66
50.83,359.85,7.96
48.36,340.30,8.27
48.33,340.07,8.63
48.64,342.51,8.97
46.94,329.01,9.27
47.58,334.09,10.04
46.87,328.46,10.33
47.10,330.31,9.87
47.13,330.48,10.58
46.41,324.83,11.33
45.22,315.34,11.71
45.68,318.98,11.57
45.37,316.55,11.94
45.49,317.55,12.64
47.31,331.95,12.59
45.83,320.19,12.79
44.93,313.04,13.24
44.13,306.74,13.59
43.99,305.59,14.21
45.35,316.39,14.14
44.69,311.17,14.85
45.44,317.12,14.90
43.77,303.86,15.14
45.63,318.65,15.43
44.39,308.76,16.21
44.27,307.80,16.52
43.73,303.54,16.45
44.21,307.36,16.81
45.03,313.88,17.52
43.76,303.78,17.88
44.75,311.66,18.24
42.86,296.51,18.12
42.69,295.12,18.46
44.09,306.43,19.18
42.27,291.58,19.53
43.41,301.03,19.89
43.05,298.09,20.20
43.64,302.84,20.13
42.63,294.56,20.91
43.95,305.27,21.20
42.45,293.05,21.83
43.12,298.66,21.71
42.15,290.58,22.07
41.63,286.21,22.02
42.93,297.12,22.31
37.64,252.84,22.48
34.63,227.64,22.49
34.43,225.99,22.49
34.07,222.97,22.54
34.02,222.55,22.54
33.96,222.07,22.54
24.56,127.02,22.07
16.00,0.00,22.15
15.89,0.00,22.27
15.93,0.00,22.02
15.95,0.00,21.56
15.92,0.00,21.22
15.91,0.00,20.96
15.96,0.00,20.66
15.94,0.00,19.89
15.98,0.00,19.84
15.91,0.00,19.48
15.92,0.00,18.73
15.89,0.00,18.89
15.91,0.00,18.60
15.90,0.00,18.14
15.91,0.00,17.46
15.97,0.00,17.51
15.90,0.00,17.17
15.96,0.00,16.81
15.95,0.00,16.45
15.90,0.00,15.74
15.94,0.00,15.81
15.93,0.00,15.45
15.94,0.00,14.79
15.91,0.00,14.73
15.95,0.00,14.39
15.94,0.00,14.09
15.95,0.00,13.73
15.98,0.00,12.95
15.91,0.00,12.61
15.97,0.00,12.25
15.95,0.00,12.00
15.94,0.00,11.60
15.94,0.00,11.72
15.91,0.00,10.94
15.97,0.00,10.58
15.93,0.00,10.26
15.92,0.00,9.89
15.90,0.00,9.51
15.92,0.00,9.22
15.95,0.00,8.86
15.95,0.00,8.10
15.94,0.00,8.15
15.91,0.00,7.83
15.96,0.00,7.86
15.91,0.00,7.16
15.95,0.00,6.38
15.88,0.00,6.14
15.94,0.00,6.07
15.88,0.00,5.97
15.92,0.00,5.94
15.91,0.00,5.97
