analogValue,load,distance
16.03,0.00,5.97
16.09,0.00,5.97
16.10,0.00,5.97
16.07,0.00,5.97
16.10,0.00,5.97
16.11,0.00,5.97
16.12,0.00,6.07
16.10,0.00,5.78
16.13,0.00,6.11
16.16,0.22,6.79
22.51,110.79,7.49
77.69,577.81,7.37
58.20,424.88,7.72
56.94,414.91,8.08
57.00,415.35,8.78
56.98,415.24,8.73
54.47,395.42,9.03
55.57,404.06,9.37
55.16,400.89,10.09
53.30,386.18,10.02
55.61,404.38,10.33
53.30,386.13,10.69
53.45,387.33,11.04
52.28,378.09,11.33
51.99,375.78,12.10
52.02,376.07,12.00
52.25,377.84,12.34
51.71,373.59,13.12
50.55,364.42,13.00
51.92,375.28,13.34
51.70,373.56,13.65
51.84,374.62,14.00
53.47,387.54,14.70
50.20,361.68,14.97
50.79,366.33,15.26
48.94,351.71,15.62
50.75,365.99,15.55
52.07,376.45,16.32
52.23,377.68,16.62
51.57,372.52,16.98
49.98,359.93,17.32
50.53,364.27,17.63
49.94,359.64,17.98
49.09,352.95,17.93
50.07,360.67,18.65
51.29,370.28,18.58
51.76,373.98,19.29
50.96,367.65,19.23
51.08,368.59,20.01
51.02,368.19,20.30
50.38,363.07,20.25
50.58,364.64,21.01
50.42,363.38,21.30
50.66,365.33,21.64
50.29,362.38,21.88
49.86,359.01,22.17
48.89,351.36,22.12
47.82,342.90,22.83
49.65,357.31,22.77
49.65,357.36,23.53
45.08,321.22,23.77
41.89,295.80,23.84
38.00,263.18,23.82
16.34,6.23,23.53
16.07,0.00,23.21
16.08,0.00,22.44
16.10,0.00,22.08
16.10,0.00,21.83
16.09,0.00,21.80
16.06,0.00,21.49
16.08,0.00,21.13
16.10,0.00,20.37
16.07,0.00,20.01
16.10,0.00,19.65
16.09,0.00,19.41
16.07,0.00,18.95
16.10,0.00,18.68
16.07,0.00,18.34
16.08,0.00,18.39
16.06,0.00,18.05
16.08,0.00,17.70
16.08,0.00,17.39
16.10,0.00,17.03
16.08,0.00,16.78
16.09,0.00,15.91
16.08,0.00,15.55
16.09,0.00,15.62
16.06,0.00,15.26
16.08,0.00,14.90
16.10,0.00,14.65
16.08,0.00,14.19
16.09,0.00,13.83
16.11,0.00,13.17
16.08,0.00,12.88
16.09,0.00,12.93
16.11,0.00,12.17
16.10,0.00,11.81
16.08,0.00,11.76
16.09,0.00,10.99
16.08,0.00,11.11
16.09,0.00,10.75
16.09,0.00,9.99
16.07,0.00,9.63
16.11,0.00,9.27
16.09,0.00,8.92
16.10,0.00,9.09
16.07,0.00,8.68
16.09,0.00,7.91
16.10,0.00,7.55
16.06,0.00,7.21
16.07,0.00,6.94
16.05,0.00,6.50
16.10,0.00,6.62
16.06,0.00,6.04
16.09,0.00,6.07
16.08,0.00,5.97
16.09,0.00,5.97
16.07,0.00,5.97
16.09,0.00,5.97
16.10,0.00,6.07
16.06,0.00,5.97
