analogValue,load,distance
68.39,498.42,19.23
68.53,499.49,19.24
68.42,498.63,19.23
68.29,497.63,19.24
68.40,498.47,19.23
68.53,499.52,19.24
68.34,498.03,19.23
68.27,497.46,19.23
68.35,498.10,19.23
68.36,498.12,19.23
68.42,498.63,19.23
68.23,497.10,19.23
68.44,498.81,19.23
68.22,497.02,19.23
68.24,497.22,19.23
68.28,497.54,19.23
68.35,498.10,19.24
68.24,497.23,19.24
68.30,497.65,19.23
68.29,497.57,19.24
68.49,499.15,19.24
