analogValue,load,distance
16.01,0.00,5.99
16.01,0.00,5.97
16.07,0.00,5.99
16.05,0.00,5.99
16.02,0.00,5.99
15.99,0.00,5.97
16.00,0.00,5.97
16.03,0.00,5.97
15.95,0.00,5.97
16.01,0.00,5.99
16.00,0.00,6.07
16.04,0.00,5.99
16.02,0.00,5.97
16.01,0.00,5.99
16.03,0.00,5.99
16.91,13.97,5.72
68.07,496.19,6.41
73.08,535.08,7.13
58.82,423.16,7.06
56.90,407.97,7.42
58.49,420.50,7.32
53.25,379.04,8.08
56.65,405.99,8.39
51.27,363.38,8.73
53.64,382.13,9.03
52.08,369.81,8.97
50.23,355.10,9.73
51.57,365.73,10.04
48.97,345.09,10.33
50.89,360.31,10.70
49.57,349.89,11.47
48.99,345.25,12.17
47.79,335.75,12.52
48.27,339.59,12.47
48.36,340.27,12.35
48.95,344.92,12.69
48.69,342.91,13.31
47.94,336.97,13.36
46.68,326.92,13.24
47.40,332.63,13.90
46.97,329.25,14.62
46.85,328.30,14.56
47.85,336.22,15.31
46.23,323.38,15.62
47.12,330.45,15.57
47.33,332.08,16.33
47.09,330.18,16.62
47.81,335.93,16.98
47.46,333.11,17.34
48.23,339.22,17.22
46.63,326.51,17.98
46.53,325.76,18.29
45.99,321.50,18.22
44.97,313.39,19.01
45.65,318.77,19.36
45.97,321.28,19.23
45.16,314.93,19.60
45.60,318.39,19.89
45.23,315.48,20.25
46.04,321.90,20.54
46.19,323.07,20.89
46.24,323.48,21.88
45.98,321.43,22.25
46.12,322.54,22.19
47.00,329.49,22.12
45.20,315.20,22.43
43.30,300.13,22.71
39.63,269.53,22.83
37.22,249.36,22.83
37.10,248.29,22.83
20.98,83.81,22.78
16.00,0.00,22.03
15.95,0.00,22.17
15.96,0.00,22.22
15.94,0.00,21.86
15.94,0.00,21.51
15.96,0.00,20.83
15.92,0.00,20.89
15.95,0.00,20.01
15.97,0.00,19.31
15.97,0.00,19.36
15.94,0.00,19.43
15.96,0.00,19.48
15.97,0.00,18.72
15.95,0.00,18.43
15.94,0.00,18.17
15.98,0.00,17.71
15.97,0.00,17.35
15.97,0.00,17.10
15.96,0.00,16.74
15.96,0.00,16.40
15.94,0.00,16.15
16.02,0.00,15.69
15.95,0.00,14.92
15.99,0.00,14.55
15.95,0.00,14.21
15.91,0.00,13.95
15.94,0.00,13.07
15.92,0.00,13.14
15.92,0.00,12.85
15.99,0.00,12.15
15.98,0.00,12.13
15.95,0.00,11.83
15.94,0.00,11.83
15.98,0.00,11.11
15.97,0.00,11.18
15.93,0.00,10.82
15.94,0.00,10.57
15.94,0.00,9.70
15.96,0.00,9.37
15.95,0.00,9.09
15.95,0.00,8.80
15.93,0.00,8.34
15.92,0.00,7.98
15.97,0.00,7.62
15.94,0.00,7.27
15.96,0.00,6.91
15.93,0.00,6.62
15.93,0.00,6.26
15.94,0.00,6.11
15.95,0.00,5.97
