analogValue,load,distance
15.92,0.00,5.97
15.92,0.00,5.99
15.95,0.00,5.97
15.94,0.00,5.97
15.91,0.00,5.97
15.92,0.00,5.97
15.95,0.00,5.97
15.92,0.00,5.96
15.95,0.00,5.99
15.94,0.00,6.09
15.92,0.00,6.01
15.99,0.00,6.26
16.26,7.04,6.62
65.67,483.81,6.96
68.87,508.99,7.25
55.24,401.51,7.61
54.00,391.70,8.39
55.51,403.65,8.25
49.83,358.79,8.61
53.18,385.25,8.92
50.45,363.67,9.27
52.40,379.08,9.56
51.40,371.16,9.87
51.42,371.32,10.21
50.97,367.73,10.97
50.53,364.29,10.87
47.80,342.74,11.57
49.09,352.88,11.52
48.55,348.68,12.28
48.17,345.68,12.17
50.18,361.49,12.88
49.01,352.25,12.83
49.97,359.89,13.53
49.86,359.01,13.48
49.29,354.46,14.19
50.51,364.12,14.55
48.93,351.65,14.73
48.86,351.06,14.79
48.96,351.92,15.40
48.17,345.62,15.74
49.26,354.28,16.10
47.10,337.21,15.98
47.53,340.60,16.76
47.56,340.79,17.05
47.46,340.00,17.41
47.37,339.33,17.70
47.08,337.06,18.05
47.17,337.77,18.34
47.30,338.79,18.29
47.57,340.93,18.99
48.40,347.46,18.95
47.96,343.98,19.65
48.54,348.59,19.60
47.13,337.41,19.89
47.52,340.48,20.25
47.40,339.52,20.55
47.16,337.63,21.30
46.56,332.88,21.61
46.86,335.31,21.56
46.21,330.18,22.12
46.24,330.40,22.07
46.62,333.42,22.78
42.34,299.61,23.07
38.29,265.63,23.07
38.03,263.46,23.07
37.94,262.72,23.07
37.83,261.80,23.07
25.98,149.82,23.07
15.98,0.00,22.75
15.92,0.00,22.46
15.92,0.00,22.14
15.89,0.00,21.32
15.94,0.00,21.39
15.84,0.00,21.03
15.92,0.00,20.32
15.91,0.00,19.96
15.89,0.00,20.03
15.91,0.00,19.31
15.89,0.00,18.95
15.91,0.00,19.02
15.89,0.00,18.72
15.88,0.00,18.48
15.92,0.00,18.10
15.90,0.00,17.76
15.91,0.00,17.37
15.87,0.00,17.10
15.91,0.00,16.74
15.90,0.00,15.98
15.91,0.00,16.04
15.87,0.00,15.74
15.87,0.00,15.38
15.91,0.00,14.72
15.90,0.00,14.67
15.91,0.00,14.38
15.95,0.00,13.59
15.92,0.00,13.66
15.87,0.00,13.31
15.88,0.00,12.69
15.89,0.00,12.25
15.91,0.00,11.89
15.86,0.00,12.01
15.93,0.00,11.25
15.83,0.00,10.89
15.89,0.00,10.51
15.89,0.00,10.58
15.86,0.00,10.29
15.87,0.00,9.94
15.85,0.00,9.68
15.82,0.00,8.86
15.89,0.00,8.52
15.84,0.00,8.15
15.90,0.00,7.79
15.87,0.00,7.50
15.89,0.00,7.15
15.91,0.00,6.38
15.94,0.00,6.55
15.88,0.00,6.14
15.90,0.00,6.04
15.92,0.00,6.02
15.92,0.00,5.97
15.85,0.00,5.97
