analogValue,load,distance
15.73,0.00,5.97
15.77,0.00,5.97
15.74,0.00,5.97
15.70,0.00,5.99
15.72,0.00,5.97
15.75,0.00,5.97
15.70,0.00,5.97
15.83,0.00,5.97
15.74,0.00,6.09
15.72,0.00,5.96
15.75,0.00,6.07
15.77,0.00,5.94
15.76,0.00,6.01
15.82,0.00,6.14
16.41,12.10,6.53
66.09,487.12,6.84
86.23,643.99,7.13
66.12,487.40,7.49
67.94,501.70,7.78
59.00,431.19,8.13
62.22,456.59,8.49
61.61,451.80,9.20
61.66,452.14,9.15
59.88,438.08,9.44
57.76,421.38,9.80
57.36,418.19,10.14
57.89,422.41,10.87
57.10,416.16,10.80
55.74,405.43,11.09
56.98,415.19,11.45
55.03,399.86,12.23
56.92,414.72,12.52
54.69,397.13,12.88
56.38,410.46,12.76
55.92,406.89,13.12
54.95,399.20,13.83
55.89,406.65,14.09
55.62,404.46,14.38
56.75,413.38,14.31
55.08,400.20,14.77
55.64,404.63,14.97
55.62,404.50,15.74
55.52,403.70,16.10
55.31,402.05,16.38
53.84,390.41,16.32
55.37,402.54,17.10
55.98,407.31,17.41
56.78,413.68,17.75
55.61,404.42,18.10
56.38,410.45,18.00
54.68,397.10,18.77
56.08,408.13,19.06
54.08,392.30,18.99
53.32,386.29,19.75
53.15,385.01,20.06
54.19,393.20,20.42
52.98,383.64,20.35
52.86,382.70,21.06
53.29,386.06,21.01
52.98,383.65,21.64
49.97,359.86,21.93
53.12,384.71,22.29
52.48,379.72,22.66
53.82,390.25,22.95
53.60,388.53,23.31
53.34,386.45,23.67
53.54,388.09,23.97
48.87,351.18,24.19
45.77,326.67,24.19
16.26,6.90,23.96
15.70,0.00,23.53
15.71,0.00,23.28
15.77,0.00,22.99
15.68,0.00,22.56
15.69,0.00,21.85
15.74,0.00,21.49
15.68,0.00,21.15
15.73,0.00,20.89
15.66,0.00,20.84
15.68,0.00,20.49
15.69,0.00,20.13
15.66,0.00,19.79
15.64,0.00,19.48
15.67,0.00,19.14
15.68,0.00,18.36
15.71,0.00,18.10
15.70,0.00,18.15
15.70,0.00,17.81
15.68,0.00,17.35
15.69,0.00,17.10
15.68,0.00,16.74
15.66,0.00,16.38
15.68,0.00,16.15
15.68,0.00,15.67
15.67,0.00,15.38
15.77,0.00,15.14
15.78,0.00,14.67
15.70,0.00,13.90
15.72,0.00,13.54
15.67,0.00,13.19
15.81,0.00,13.25
15.78,0.00,12.59
15.73,0.00,12.61
15.78,0.00,12.28
15.71,0.00,11.89
15.75,0.00,11.54
15.74,0.00,10.75
15.72,0.00,10.82
15.75,0.00,10.04
15.73,0.00,9.80
15.73,0.00,9.44
15.71,0.00,9.56
15.75,0.00,8.69
15.73,0.00,8.34
15.76,0.00,7.96
15.69,0.00,7.72
15.73,0.00,7.27
15.79,0.00,6.91
15.70,0.00,6.60
15.75,0.00,6.26
15.80,0.00,6.04
