analogValue,load,distance
16.01,0.00,5.97
16.07,0.00,6.09
16.03,0.00,5.99
16.05,0.00,5.97
16.02,0.00,5.97
16.05,0.00,5.97
16.04,0.00,6.07
16.07,0.00,5.97
15.99,0.00,5.97
16.00,0.00,5.99
16.04,0.00,5.97
15.98,0.00,5.97
16.08,0.00,6.09
16.01,0.00,5.99
16.04,0.00,5.99
16.04,0.00,6.07
16.10,0.00,5.78
58.41,419.86,6.41
79.91,587.99,6.67
54.75,390.92,7.01
65.82,478.47,7.32
49.95,352.86,7.67
57.38,411.78,8.01
52.96,376.72,8.32
53.28,379.33,8.68
53.79,383.30,9.03
49.12,346.34,9.39
54.11,385.91,9.68
49.82,351.87,9.97
50.75,359.25,10.74
51.04,361.55,11.04
50.26,355.34,11.83
50.27,355.41,11.76
50.08,353.88,12.05
49.96,352.93,12.00
49.57,349.87,12.28
49.36,348.20,12.23
49.56,349.78,12.52
47.18,330.88,13.29
49.02,345.52,13.59
49.52,349.46,13.83
48.40,340.56,14.65
49.01,345.41,14.92
46.45,325.09,15.26
48.50,341.39,15.62
47.43,332.86,15.93
48.61,342.24,16.27
47.04,329.78,16.62
47.81,335.91,16.50
48.30,339.82,16.86
47.56,333.94,17.17
47.10,330.27,17.51
47.60,334.21,18.22
46.70,327.10,18.17
46.56,326.02,18.53
46.38,324.56,18.89
46.77,327.67,19.18
45.69,319.10,19.11
46.33,324.17,19.41
46.43,325.00,20.13
45.76,319.65,20.49
46.72,327.27,20.84
46.57,326.06,21.56
45.91,320.86,21.47
45.91,320.82,22.12
46.82,328.09,22.02
45.93,320.96,22.37
45.26,315.67,23.07
39.72,270.28,22.90
38.35,258.82,22.88
17.21,20.29,23.14
16.04,0.00,22.80
16.00,0.00,22.10
15.98,0.00,21.74
15.93,0.00,21.39
15.99,0.00,21.51
15.94,0.00,21.08
15.96,0.00,20.47
15.96,0.00,20.03
16.00,0.00,19.67
16.00,0.00,19.31
16.02,0.00,19.36
15.97,0.00,18.66
16.00,0.00,18.29
15.98,0.00,18.05
15.97,0.00,17.70
15.96,0.00,17.64
16.00,0.00,17.41
15.98,0.00,16.69
15.99,0.00,16.74
15.96,0.00,16.50
15.97,0.00,16.45
15.96,0.00,16.10
15.91,0.00,15.33
15.95,0.00,14.65
15.93,0.00,13.78
15.98,0.00,13.85
15.97,0.00,13.07
15.97,0.00,12.73
15.98,0.00,12.42
16.01,0.00,12.06
15.98,0.00,11.77
15.99,0.00,11.42
16.01,0.00,11.59
16.02,0.00,11.54
16.02,0.00,11.18
16.00,0.00,10.82
15.97,0.00,10.57
15.99,0.00,9.80
16.01,0.00,9.44
15.99,0.00,9.05
15.96,0.00,8.69
15.93,0.00,8.34
15.97,0.00,7.98
16.02,0.00,7.62
15.98,0.00,7.27
15.93,0.00,7.38
15.92,0.00,6.62
15.93,0.00,6.26
15.95,0.00,5.68
15.94,0.00,6.07
