analogValue,load,distance
16.04,0.00,5.99
16.11,0.00,6.02
16.08,0.00,6.09
16.08,0.00,5.97
16.06,0.00,5.99
16.02,0.00,5.97
16.05,0.00,6.09
16.02,0.00,5.97
16.08,0.00,6.04
27.34,157.15,6.31
67.25,489.77,6.13
51.61,366.01,6.48
58.22,418.41,7.20
45.31,316.06,8.01
54.77,391.11,7.84
49.40,348.49,7.79
50.84,359.98,8.56
50.23,355.13,8.85
48.68,342.78,8.80
49.41,348.60,9.09
48.44,340.94,9.87
48.41,340.65,10.57
47.11,330.32,10.51
46.24,323.45,11.23
46.43,324.97,11.59
46.46,325.23,11.52
46.42,324.90,11.88
45.26,315.71,12.17
46.30,323.95,12.05
45.46,317.30,12.81
46.33,324.20,13.12
44.10,306.48,13.37
45.41,316.86,14.14
45.50,317.56,14.45
46.02,321.75,15.21
44.92,312.99,14.73
44.34,308.35,15.09
45.53,317.80,15.81
45.09,314.35,16.15
44.67,311.05,16.04
45.13,314.69,17.24
44.14,306.81,16.76
45.14,314.72,17.46
44.59,310.40,17.41
44.83,312.31,18.12
44.57,310.22,18.05
45.82,320.17,18.84
45.48,317.45,19.12
44.53,309.92,19.48
45.00,313.66,19.82
45.34,316.30,20.13
43.78,303.92,20.49
43.78,303.94,21.20
43.63,302.75,21.13
42.63,294.62,21.49
42.38,292.48,22.12
42.35,292.24,22.02
42.90,296.87,22.37
43.23,299.62,22.25
37.85,254.62,22.43
33.75,220.32,22.49
33.81,220.79,22.48
16.71,9.84,22.37
16.05,0.00,22.41
15.98,0.00,22.03
15.96,0.00,22.27
16.01,0.00,21.74
15.99,0.00,21.05
15.82,0.00,20.67
15.99,0.00,20.33
15.99,0.00,19.98
16.04,0.00,19.62
15.97,0.00,19.67
16.02,0.00,18.90
15.97,0.00,18.61
15.97,0.00,17.93
15.99,0.00,17.58
16.01,0.00,17.64
15.95,0.00,17.29
15.96,0.00,16.52
15.95,0.00,16.57
15.93,0.00,15.48
16.00,0.00,15.93
15.99,0.00,14.73
15.95,0.00,14.90
16.00,0.00,14.45
16.01,0.00,14.14
15.99,0.00,14.56
15.94,0.00,13.78
15.93,0.00,13.19
15.97,0.00,13.14
15.91,0.00,12.37
15.93,0.00,12.85
16.01,0.00,12.06
15.96,0.00,11.30
15.96,0.00,11.42
15.91,0.00,11.52
15.95,0.00,10.23
15.97,0.00,9.94
16.00,0.00,9.58
15.98,0.00,9.22
15.99,0.00,8.46
15.91,0.00,8.58
15.97,0.00,8.22
16.00,0.00,8.27
15.94,0.00,8.01
15.97,0.00,7.15
15.94,0.00,6.38
15.96,0.00,6.50
15.91,0.00,6.14
15.98,0.00,5.97
15.97,0.00,5.99
15.98,0.00,5.99
15.99,0.00,5.97
15.97,0.00,5.97
15.96,0.00,6.07
15.96,0.00,5.97
15.98,0.00,6.09
15.97,0.00,5.97
15.97,0.00,5.97
15.96,0.00,6.02
