analogValue,load,distance
16.87,1.49,5.97
16.83,0.61,5.94
16.87,1.36,5.94
16.85,1.01,5.94
16.87,1.45,5.96
16.87,1.49,5.94
16.85,1.00,6.01
16.86,1.14,5.94
16.85,0.96,5.96
16.82,0.31,5.96
16.82,0.39,5.96
16.82,0.41,5.96
16.89,1.75,6.01
17.01,4.23,6.30
57.17,401.62,6.13
76.45,552.86,6.48
68.85,493.91,7.20
62.54,444.09,7.54
66.44,474.87,7.84
60.98,431.75,8.20
64.31,458.08,8.56
62.11,440.68,8.85
61.23,433.71,9.20
60.74,429.82,9.09
57.75,406.23,9.85
58.45,411.76,10.16
59.89,423.14,10.51
59.70,421.61,11.23
60.45,427.59,11.16
60.83,430.55,11.52
60.16,425.30,12.23
57.20,401.86,12.17
57.70,405.86,12.88
59.28,418.30,12.83
58.75,414.10,13.59
61.08,432.54,13.88
60.17,425.35,14.14
60.38,427.02,14.55
58.39,411.25,14.79
58.09,408.95,14.73
57.80,406.66,15.43
59.10,416.94,15.81
58.43,411.59,16.15
59.47,419.85,16.03
58.04,408.52,16.38
58.04,408.55,17.10
55.86,391.24,17.46
56.80,398.75,17.39
57.84,406.92,17.70
58.13,409.24,17.64
57.53,404.46,18.34
58.77,414.29,18.29
56.81,398.77,19.01
56.39,395.49,19.36
55.84,391.04,20.13
53.31,370.93,20.42
55.79,390.64,20.37
53.98,376.23,21.13
55.30,386.76,21.42
55.65,389.52,21.66
57.10,401.12,21.61
55.12,385.35,21.88
53.95,376.05,22.25
48.34,331.29,22.37
46.07,313.22,22.36
45.81,311.11,22.36
45.58,309.32,22.36
45.43,308.12,22.36
45.27,306.86,22.37
45.23,306.52,22.37
45.11,305.59,22.37
45.12,305.64,22.36
19.41,54.37,22.37
16.87,1.44,22.37
16.82,0.33,21.59
16.81,0.24,22.15
16.73,0.00,21.37
16.83,0.69,21.03
16.82,0.38,20.25
16.76,0.00,19.38
16.81,0.22,19.18
16.81,0.15,18.82
16.85,0.94,18.43
16.82,0.37,18.12
16.78,0.00,18.17
16.78,0.00,17.88
16.79,0.00,17.52
16.79,0.00,17.17
16.84,0.73,16.81
16.79,0.00,16.45
16.81,0.20,16.50
16.79,0.00,16.57
16.81,0.29,15.86
16.78,0.00,15.86
16.73,0.00,15.09
16.79,0.00,14.41
16.80,0.00,14.48
16.78,0.00,14.04
16.80,0.00,13.73
16.79,0.00,13.07
16.80,0.01,12.28
16.76,0.00,11.84
16.82,0.32,12.05
16.79,0.00,11.59
16.82,0.33,11.76
16.83,0.52,11.40
16.79,0.00,10.53
16.79,0.00,10.17
16.86,1.15,9.87
16.79,0.00,9.46
16.79,0.00,9.17
16.81,0.12,8.90
16.82,0.33,8.54
16.76,0.00,8.20
16.78,0.00,7.74
16.80,0.00,7.81
16.81,0.29,7.10
16.81,0.30,6.75
16.79,0.00,6.07
16.82,0.50,5.85
16.80,0.00,5.99
