analogValue,load,distance
16.12,0.00,6.04
16.11,0.00,5.99
16.13,0.00,6.04
16.10,0.00,6.14
16.07,0.00,6.14
16.14,0.00,6.04
16.09,0.00,6.04
16.13,0.00,5.97
16.17,0.00,5.97
16.25,0.02,6.79
18.87,51.94,6.60
69.99,511.13,6.89
60.23,434.25,7.25
53.75,383.02,7.96
51.57,365.71,7.91
51.91,368.44,8.20
48.87,344.33,8.56
49.12,346.26,8.92
47.61,334.32,9.68
47.28,331.73,9.56
46.03,321.76,9.92
45.26,315.66,10.28
46.42,324.87,10.57
44.55,310.04,10.92
45.15,314.80,11.71
45.70,319.18,11.57
44.98,313.44,11.94
44.02,305.85,12.28
42.86,296.52,13.05
42.90,296.86,13.25
43.28,299.95,13.29
43.07,298.27,13.65
42.90,296.84,13.93
43.08,298.33,14.31
42.14,290.52,14.90
43.52,301.86,14.85
42.09,290.10,15.31
42.32,291.96,15.98
43.19,299.29,16.28
43.86,304.56,16.21
43.57,302.27,16.98
42.48,293.30,17.34
41.94,288.80,17.22
42.73,295.40,17.58
42.79,295.90,18.29
42.55,293.94,18.22
42.29,291.72,18.58
42.86,296.54,18.89
42.20,291.01,19.23
43.81,304.22,20.01
41.84,287.99,20.30
42.53,293.76,20.25
41.60,285.93,20.54
41.08,281.61,20.89
41.19,282.53,21.25
40.69,278.34,21.83
40.93,280.37,21.76
40.86,279.78,22.12
40.61,277.72,22.83
32.08,206.34,22.60
16.37,2.61,22.92
16.14,0.00,22.03
16.13,0.00,21.71
16.05,0.00,21.74
16.14,0.00,21.39
16.07,0.00,21.10
16.09,0.00,20.32
16.04,0.00,20.06
16.11,0.00,20.13
16.16,0.00,19.26
16.14,0.00,18.95
16.10,0.00,18.95
15.99,0.00,18.70
16.10,0.00,17.93
16.12,0.00,17.58
16.13,0.00,17.22
16.12,0.00,16.93
16.10,0.00,16.98
16.03,0.00,16.74
16.04,0.00,15.86
16.07,0.00,15.60
16.10,0.00,15.57
16.14,0.00,15.24
16.06,0.00,14.45
16.11,0.00,14.60
16.08,0.00,14.14
16.10,0.00,13.37
16.07,0.00,13.02
16.14,0.00,12.66
16.13,0.00,12.30
16.08,0.00,12.47
16.04,0.00,12.18
16.19,0.00,11.65
16.05,0.00,10.94
16.08,0.00,10.58
16.09,0.00,10.23
16.12,0.00,9.87
16.11,0.00,9.53
16.08,0.00,9.17
16.04,0.00,8.81
16.03,0.00,8.46
16.13,0.00,8.20
16.12,0.00,7.74
16.08,0.00,7.38
16.10,0.00,7.55
16.12,0.00,6.67
16.00,0.00,6.38
16.02,0.00,6.16
16.08,0.00,6.04
16.02,0.00,6.04
16.03,0.00,6.04
16.12,0.00,6.13
16.07,0.00,6.14
16.07,0.00,6.04
16.07,0.00,6.04
16.06,0.00,6.04
16.03,0.00,6.04
16.05,0.00,6.04
16.06,0.00,6.04
15.99,0.00,6.11
16.10,0.00,6.04
