analogValue,load,distance
16.18,0.00,5.97
16.12,0.00,5.99
16.26,0.22,5.96
16.23,0.00,5.99
16.20,0.00,6.09
16.28,0.53,5.96
16.17,0.00,5.99
16.18,0.00,5.68
16.26,0.29,6.43
16.67,9.00,6.79
57.47,412.51,7.01
65.61,476.77,6.96
55.05,393.30,7.67
52.50,373.08,8.49
61.21,442.01,8.80
53.93,384.41,9.15
54.15,386.23,8.63
49.13,346.38,9.39
53.10,377.83,9.73
52.65,374.29,10.04
49.29,347.66,10.40
50.35,356.08,10.75
49.21,346.99,11.11
50.29,355.59,11.40
46.99,329.45,12.18
50.35,356.06,12.11
47.43,332.90,12.40
47.28,331.72,12.35
48.41,340.70,13.12
47.14,330.57,13.83
47.16,330.75,13.66
45.94,321.05,14.02
47.86,336.33,14.38
46.72,327.27,15.09
49.22,347.08,15.04
45.81,320.07,15.81
45.93,320.99,16.16
45.63,318.65,16.45
46.13,322.59,16.81
47.47,333.20,17.17
44.44,309.18,17.52
44.82,312.21,17.87
46.85,328.33,18.17
46.53,325.79,18.10
47.86,336.32,18.89
46.67,326.88,19.24
46.22,323.34,19.60
46.02,321.69,19.89
45.78,319.84,20.25
47.52,333.59,20.18
45.10,314.42,20.96
48.13,338.49,20.84
46.05,321.92,21.61
47.54,333.80,21.83
43.65,302.89,22.19
41.08,281.64,22.43
41.78,287.46,22.07
39.95,272.20,22.07
16.49,5.00,22.37
16.23,0.00,21.91
16.18,0.00,21.66
16.15,0.00,20.88
16.23,0.00,20.43
16.13,0.00,20.08
16.21,0.00,19.72
16.17,0.00,19.48
16.18,0.00,19.53
16.14,0.00,19.18
16.13,0.00,18.77
16.15,0.00,18.05
16.17,0.00,18.10
16.10,0.00,17.75
16.17,0.00,17.41
16.21,0.00,17.46
16.11,0.00,16.69
16.10,0.00,16.44
16.12,0.00,15.98
16.16,0.00,15.62
16.18,0.00,15.28
16.17,0.00,14.60
16.10,0.00,14.56
16.09,0.00,13.78
16.10,0.00,13.53
16.10,0.00,13.08
16.15,0.00,12.71
16.12,0.00,12.35
16.09,0.00,12.06
16.13,0.00,11.83
16.10,0.00,11.37
16.11,0.00,10.99
16.16,0.00,11.06
16.18,0.00,10.70
16.13,0.00,9.99
16.16,0.00,9.58
16.07,0.00,9.22
16.19,0.00,8.97
16.07,0.00,8.20
16.03,0.00,8.15
16.17,0.00,7.79
16.05,0.00,7.86
16.16,0.00,7.18
16.16,0.00,6.38
16.13,0.00,6.02
16.09,0.00,6.33
16.18,0.00,6.07
16.06,0.00,6.07
16.14,0.00,6.02
16.16,0.00,5.99
16.03,0.00,5.97
16.10,0.00,5.97
16.12,0.00,5.97
16.12,0.00,6.01
16.13,0.00,5.99
16.06,0.00,6.07
16.11,0.00,5.89
16.14,0.00,5.94
16.13,0.00,5.97
16.20,0.00,5.97
16.14,0.00,6.09
16.21,0.00,6.09
16.13,0.00,6.01
