analogValue,load,distance
16.16,0.00,6.04
16.25,0.00,6.09
16.26,0.30,6.01
16.14,0.00,5.92
16.19,0.00,5.96
16.12,0.00,5.94
16.13,0.00,6.02
16.17,0.00,6.01
16.15,0.00,6.04
16.28,0.60,6.02
16.16,0.00,6.04
16.20,0.00,6.14
16.12,0.00,6.14
16.14,0.00,5.96
16.22,0.00,6.04
16.17,0.00,6.01
16.20,0.00,6.04
16.21,0.00,6.04
16.20,0.00,6.02
16.19,0.00,6.06
16.16,0.00,5.99
16.18,0.00,5.94
16.16,0.00,5.90
16.21,0.00,6.01
16.13,0.00,5.97
16.17,0.00,6.14
16.18,0.00,6.06
16.21,0.00,6.14
29.30,178.34,6.13
70.21,512.83,6.89
72.61,531.45,7.18
57.06,409.26,7.96
62.11,449.15,7.84
53.96,384.69,8.20
56.43,404.27,8.56
53.35,379.85,8.90
53.29,379.35,9.27
52.63,374.15,10.04
50.30,355.68,9.92
50.86,360.14,9.85
51.03,361.43,10.63
50.99,361.15,11.35
49.69,350.86,11.69
50.05,353.68,12.05
50.04,353.58,12.00
49.69,350.82,12.28
48.30,339.79,12.97
48.69,342.85,13.41
49.94,352.84,13.59
47.67,334.81,13.65
49.18,346.80,14.41
47.94,336.98,13.95
47.87,336.42,14.67
48.53,341.61,15.33
47.64,334.54,15.69
48.60,342.17,16.04
46.51,325.57,16.40
48.24,339.34,16.69
47.00,329.46,17.05
47.69,334.94,17.39
47.45,333.02,18.12
46.63,326.57,18.05
46.85,328.32,18.00
46.00,321.59,18.75
45.81,320.05,18.63
46.89,328.65,19.01
46.90,328.67,19.70
46.59,326.20,20.06
46.19,323.03,20.42
47.51,333.53,20.77
46.44,325.04,20.66
46.12,322.54,21.01
46.90,328.71,21.66
46.49,325.41,21.95
44.96,313.27,22.31
46.37,324.47,22.65
46.42,324.88,23.00
44.72,311.43,23.31
43.91,305.01,23.67
40.77,279.02,24.25
39.65,269.69,24.26
39.28,266.55,24.19
39.22,266.09,24.26
19.11,55.65,24.14
16.25,0.00,23.34
16.09,0.00,23.04
16.18,0.00,22.63
16.18,0.00,21.95
16.16,0.00,21.98
16.12,0.00,21.63
16.15,0.00,21.68
16.11,0.00,21.01
16.14,0.00,20.13
16.11,0.00,19.79
16.15,0.00,19.43
16.18,0.00,19.18
16.15,0.00,18.82
16.22,0.00,18.51
16.17,0.00,18.07
16.12,0.00,17.81
16.10,0.00,17.87
16.12,0.00,17.10
16.10,0.00,16.74
16.22,0.00,16.49
16.14,0.00,16.04
16.14,0.00,16.15
16.17,0.00,15.74
16.11,0.00,14.97
16.18,0.00,14.62
16.08,0.00,14.67
16.19,0.00,14.00
16.04,0.00,13.54
16.12,0.00,13.19
16.08,0.00,13.36
16.16,0.00,12.90
16.13,0.00,12.13
16.07,0.00,11.88
16.10,0.00,11.42
16.16,0.00,10.63
16.12,0.00,10.70
16.06,0.00,10.77
