analogValue,load,distance
15.96,0.00,5.99
16.01,1.00,6.06
15.94,0.00,5.97
16.00,0.63,6.07
15.98,0.20,5.96
15.95,0.00,5.97
16.02,1.14,5.94
15.98,0.34,5.96
16.01,0.98,6.01
15.99,0.40,5.99
16.01,0.83,5.94
15.98,0.24,5.85
16.05,1.83,5.78
47.97,340.17,6.41
83.30,617.36,6.67
58.58,424.26,7.01
68.53,502.87,7.32
56.64,408.94,7.72
62.63,456.25,8.03
55.67,401.25,8.32
56.53,408.03,8.68
60.64,440.57,8.56
53.83,386.65,9.32
57.66,417.03,10.04
54.16,389.24,9.99
52.96,379.74,10.33
53.84,386.78,11.04
54.37,390.95,10.99
55.84,402.60,11.69
55.46,399.59,11.64
55.77,402.01,11.98
54.81,394.40,11.88
54.45,391.58,12.59
54.20,389.63,12.93
52.92,379.42,12.83
51.97,371.89,13.49
53.28,382.27,13.78
50.64,361.31,14.56
51.23,366.00,15.33
52.83,378.69,15.21
52.02,372.30,15.55
51.37,367.13,15.91
51.21,365.90,16.27
51.54,368.50,16.57
50.64,361.33,16.91
50.41,359.51,17.22
51.88,371.20,17.17
52.20,373.69,17.93
51.28,366.40,17.81
49.65,353.52,17.75
48.77,346.48,18.05
50.76,362.25,18.84
49.79,354.63,19.11
49.82,354.87,19.48
49.61,353.17,19.77
50.06,356.73,19.70
48.37,343.35,20.83
49.78,354.50,20.77
50.15,357.42,21.13
50.17,357.59,21.44
49.48,352.09,21.78
50.32,358.78,22.36
49.84,355.01,22.71
48.33,343.01,23.07
49.60,353.09,22.95
44.16,309.89,23.67
40.58,280.58,24.14
16.52,12.85,23.48
15.99,0.44,23.28
15.89,0.00,22.39
15.95,0.00,22.03
15.95,0.00,21.78
15.93,0.00,21.39
15.97,0.00,21.56
15.94,0.00,21.15
15.91,0.00,21.25
15.90,0.00,20.43
15.96,0.00,19.77
15.91,0.00,19.72
15.93,0.00,18.95
15.90,0.00,18.60
15.92,0.00,18.24
15.94,0.00,18.31
15.93,0.00,18.05
15.91,0.00,17.29
15.97,0.06,17.35
15.95,0.00,16.98
15.97,0.00,16.27
15.95,0.00,15.91
15.93,0.00,15.55
15.95,0.00,15.31
15.97,0.00,15.36
15.93,0.00,14.97
15.97,0.03,14.72
15.99,0.48,14.36
15.97,0.00,13.59
15.93,0.00,13.24
15.95,0.00,12.78
15.99,0.43,12.85
15.98,0.21,12.64
15.92,0.00,12.18
15.94,0.00,11.42
15.94,0.00,11.16
15.94,0.00,10.70
15.90,0.00,10.38
15.91,0.00,10.06
15.90,0.00,9.70
15.94,0.00,9.34
15.97,0.00,8.98
15.92,0.00,8.63
15.86,0.00,8.69
15.94,0.00,7.98
15.88,0.00,7.72
15.91,0.00,7.27
15.94,0.00,6.91
15.88,0.00,6.55
15.95,0.00,6.62
15.92,0.00,6.14
15.92,0.00,5.97
15.94,0.00,5.97
15.90,0.00,5.97
