analogValue,load,distance
15.96,0.00,5.97
16.02,0.00,5.97
16.04,0.00,5.97
16.02,0.00,6.09
16.02,0.00,5.99
16.00,0.00,5.97
16.00,0.00,5.97
16.02,0.00,5.97
16.04,0.00,5.97
16.02,0.00,5.97
16.00,0.00,5.97
16.01,0.00,5.97
16.05,0.00,6.02
42.17,290.76,6.06
81.19,597.94,6.72
60.46,436.14,7.08
63.01,456.23,7.44
58.70,422.23,7.72
54.02,385.17,8.08
56.63,405.83,8.80
53.11,377.98,8.73
54.11,385.89,9.09
51.16,362.47,8.97
51.17,362.52,9.75
51.96,368.79,10.04
50.27,355.41,10.80
52.29,371.47,10.69
50.65,358.45,11.04
50.23,355.14,11.81
49.73,351.14,12.17
49.40,348.56,12.05
49.76,351.36,12.35
48.62,342.34,12.28
50.87,360.20,13.05
48.89,344.49,13.76
48.10,338.21,13.71
49.00,345.32,14.00
48.52,341.58,14.26
48.22,339.15,14.72
48.42,340.78,14.90
49.29,347.63,15.21
48.67,342.71,15.57
47.71,335.11,15.93
48.56,341.82,16.69
48.65,342.56,17.47
48.19,338.95,16.93
48.30,339.81,17.29
48.78,343.57,17.58
48.62,342.35,17.93
47.06,329.99,18.24
47.21,331.13,18.58
47.78,335.71,19.35
47.71,335.11,19.65
47.85,336.23,19.99
47.03,329.71,20.37
48.27,339.56,20.66
46.45,325.10,21.01
45.95,321.13,21.64
47.69,334.93,22.43
46.22,323.32,22.29
45.65,318.80,22.24
46.80,327.94,22.60
47.01,329.54,22.48
46.51,325.57,22.85
45.38,316.63,23.55
42.76,295.70,23.85
25.33,135.40,23.43
16.09,0.00,23.53
16.02,0.00,22.92
16.00,0.00,22.44
16.02,0.00,22.66
15.98,0.00,22.73
16.00,0.00,21.86
15.99,0.00,21.51
15.95,0.00,20.83
15.98,0.00,20.79
15.98,0.00,20.43
15.95,0.00,20.08
16.01,0.00,19.72
16.00,0.00,19.38
15.96,0.00,18.66
15.96,0.00,18.41
16.01,0.00,18.05
15.99,0.00,17.70
15.95,0.00,17.75
16.04,0.00,17.41
15.98,0.00,17.12
15.98,0.00,16.74
15.99,0.00,16.38
16.02,0.00,16.04
16.01,0.00,15.69
16.02,0.00,15.84
15.99,0.00,14.97
16.00,0.00,14.62
16.00,0.00,13.44
15.99,0.00,13.08
15.94,0.00,12.73
15.99,0.00,12.83
15.99,0.00,12.49
16.00,0.00,12.13
15.97,0.00,11.47
15.96,0.00,11.42
15.98,0.00,11.13
15.98,0.00,11.18
15.96,0.00,10.41
15.97,0.00,10.06
15.98,0.00,9.70
16.01,0.00,9.44
15.99,0.00,9.49
15.98,0.00,9.10
15.99,0.00,8.34
16.00,0.00,7.98
16.01,0.00,7.62
15.97,0.00,7.27
15.98,0.00,6.91
15.94,0.00,6.62
15.96,0.00,6.26
16.01,0.00,6.09
15.95,0.00,5.99
15.96,0.00,5.97
16.01,0.00,5.99
