analogValue,load,distance
16.36,2.86,5.97
16.29,1.41,5.94
16.28,1.26,5.94
16.32,2.02,5.96
16.32,1.99,5.85
16.37,3.16,5.94
16.26,0.87,5.84
16.31,1.81,5.96
16.40,3.61,6.01
16.37,3.16,6.77
16.46,4.92,6.60
16.51,5.99,6.94
41.01,281.04,7.25
58.53,420.86,7.54
51.97,368.90,7.89
54.58,389.64,8.20
47.91,336.74,8.56
49.36,348.20,8.92
50.09,354.01,9.20
47.14,330.58,9.97
47.65,334.64,9.85
47.18,330.90,10.21
46.74,327.45,10.92
45.24,315.53,10.87
45.42,316.94,11.16
37.44,251.14,11.50
44.84,312.33,12.28
46.74,327.39,12.57
47.39,332.62,12.52
45.03,313.83,12.81
43.43,301.18,13.17
43.80,304.08,13.83
43.93,305.11,14.14
44.37,308.63,14.60
44.04,306.01,14.89
43.71,303.40,14.72
43.94,305.18,15.09
44.62,310.60,15.79
43.74,303.62,15.72
43.69,303.27,16.50
43.91,304.94,16.81
44.27,307.87,17.15
44.21,307.37,17.51
44.67,311.02,17.81
42.77,295.75,18.17
43.97,305.44,18.51
44.17,307.02,18.82
44.31,308.16,18.75
43.00,297.67,19.46
43.41,301.02,19.40
44.05,306.10,20.18
43.41,301.05,20.06
42.81,296.13,20.42
43.79,304.02,21.13
41.60,285.93,21.06
42.60,294.36,21.35
43.73,303.57,22.00
42.93,297.08,21.88
41.24,282.94,22.65
42.97,297.40,22.94
42.13,290.42,23.24
41.37,284.04,23.60
43.22,299.53,23.96
43.14,298.87,24.25
42.69,295.11,24.60
29.40,179.40,25.15
16.82,12.34,24.96
16.40,3.72,24.13
16.31,1.91,23.84
16.33,2.34,23.53
16.36,2.91,23.28
16.29,1.35,22.95
16.26,0.92,22.25
16.25,0.69,22.25
16.29,1.38,21.95
16.32,2.10,21.59
16.30,1.71,21.23
16.24,0.34,20.84
16.32,2.03,20.52
16.25,0.57,19.72
16.27,1.00,19.46
16.34,2.41,19.11
16.29,1.38,18.77
16.28,1.25,18.80
16.28,1.28,18.41
16.34,2.48,18.10
16.26,0.91,18.05
16.33,2.29,17.44
16.27,1.11,17.10
16.38,3.28,16.84
16.31,1.81,15.96
16.30,1.65,15.60
16.30,1.56,15.77
16.24,0.40,15.42
16.28,1.28,15.07
16.32,2.05,14.77
16.30,1.69,14.00
16.28,1.22,13.54
16.23,0.21,13.29
16.34,2.38,12.85
16.31,1.78,12.98
16.38,3.27,12.69
16.35,2.64,12.34
16.24,0.50,11.98
16.27,1.04,11.21
16.29,1.48,10.87
16.28,1.20,10.50
16.26,0.91,10.57
16.36,2.91,9.87
16.34,2.41,9.49
16.28,1.19,9.15
16.28,1.13,8.78
16.39,3.50,8.85
16.30,1.62,8.13
16.20,0.00,7.78
16.33,2.23,7.42
16.32,2.11,7.08
16.29,1.43,6.72
16.27,1.00,6.41
16.37,3.17,5.65
16.25,0.54,5.92
