analogValue,load,distance
16.11,0.00,5.97
16.13,0.00,6.06
16.11,0.00,6.07
16.12,0.00,6.01
16.10,0.00,5.97
16.14,0.00,5.97
16.17,0.58,5.96
23.12,117.57,5.72
71.07,526.17,6.43
68.73,507.90,6.77
57.22,417.09,7.49
54.16,392.98,7.42
57.09,416.08,7.78
51.45,371.59,8.15
58.09,424.02,8.44
53.95,391.31,8.78
55.19,401.09,9.56
56.88,414.45,9.44
56.59,412.16,9.80
56.71,413.13,10.16
57.14,416.51,10.45
56.40,410.65,11.21
57.61,420.23,11.09
58.48,427.10,11.47
57.17,416.71,11.81
60.80,445.41,12.52
57.62,420.25,12.47
58.46,426.91,13.17
57.04,415.72,13.12
55.11,400.47,13.36
58.44,426.74,14.09
55.43,403.00,14.12
55.70,405.14,14.79
55.31,402.03,15.07
55.62,404.51,15.45
56.51,411.55,15.81
56.75,413.45,16.15
58.03,423.52,16.03
57.10,416.16,16.38
58.52,427.35,17.15
59.55,435.54,17.46
59.59,435.84,17.81
64.38,473.66,18.10
62.26,456.89,18.46
60.37,441.99,18.41
59.22,432.87,18.75
61.52,451.08,19.46
58.94,430.71,19.41
61.43,450.32,20.18
63.73,468.54,20.06
64.32,473.14,20.42
68.17,503.48,21.11
73.45,544.73,21.06
75.02,556.96,21.42
62.35,457.62,22.07
63.80,469.09,21.95
65.89,485.53,22.29
67.25,496.32,23.00
68.54,506.42,23.38
64.69,476.10,23.48
19.81,74.69,23.24
16.06,0.00,22.51
16.06,0.00,22.15
16.01,0.00,22.20
16.02,0.00,21.85
16.02,0.00,21.56
16.04,0.00,20.89
16.01,0.00,20.54
16.03,0.00,20.18
16.04,0.00,19.82
16.03,0.00,19.79
16.01,0.00,19.01
16.03,0.00,19.18
16.03,0.00,18.72
16.04,0.00,18.46
16.04,0.00,18.10
16.00,0.00,17.80
16.01,0.00,17.39
16.04,0.00,17.10
16.01,0.00,16.74
16.03,0.00,16.08
16.01,0.00,16.03
16.03,0.00,15.67
16.01,0.00,15.31
15.99,0.00,14.55
16.01,0.00,14.62
16.03,0.00,13.83
16.05,0.00,13.49
16.01,0.00,13.24
16.00,0.00,13.24
16.01,0.00,12.57
16.03,0.00,12.23
16.01,0.00,11.77
16.01,0.00,11.52
16.01,0.00,11.06
15.99,0.00,10.80
16.01,0.00,10.77
16.00,0.00,10.46
16.01,0.00,9.70
16.01,0.00,9.34
16.01,0.00,8.98
16.03,0.00,8.63
16.05,0.00,8.27
15.99,0.00,8.42
16.04,0.00,7.62
16.02,0.00,7.37
15.99,0.00,6.91
16.02,0.00,6.55
15.98,0.00,6.21
16.02,0.00,6.02
16.00,0.00,5.97
16.00,0.00,5.97
16.02,0.00,5.97
16.02,0.00,5.99
16.02,0.00,6.07
16.00,0.00,5.97
16.01,0.00,6.09
15.98,0.00,5.97
16.01,0.00,5.97
16.02,0.00,5.97
16.02,0.00,6.07
