analogValue,load,distance
16.80,0.00,5.97
16.85,0.94,5.84
16.83,0.64,5.94
16.82,0.37,5.94
16.89,1.73,5.94
16.89,1.74,5.94
16.86,1.25,5.96
17.00,3.98,5.96
16.86,1.29,5.96
16.93,2.69,6.24
34.31,217.54,6.53
78.32,567.31,6.84
66.80,477.73,7.55
59.64,421.17,7.49
64.71,461.22,7.84
57.54,404.61,8.13
60.45,427.59,8.49
57.79,406.56,9.26
59.01,416.20,9.56
57.47,404.01,9.49
56.30,394.73,9.87
57.74,406.18,10.57
56.41,395.63,10.92
55.43,387.80,11.28
56.09,393.08,11.16
57.61,405.10,11.52
55.19,385.88,11.81
55.75,390.32,12.17
56.47,396.09,12.45
55.74,390.29,12.83
54.61,381.28,13.12
55.17,385.76,13.48
57.13,401.37,14.17
52.48,364.31,14.43
54.45,380.00,14.89
55.23,386.23,15.14
55.22,386.10,15.86
54.18,377.85,16.21
54.98,384.23,15.74
54.52,380.57,16.04
54.31,378.85,16.38
54.47,380.16,16.74
54.07,376.99,17.46
53.88,375.48,17.80
54.67,381.74,17.75
53.46,372.09,18.46
53.81,374.92,18.41
53.13,369.50,18.75
52.99,368.34,19.06
53.46,372.11,19.41
53.10,369.23,19.77
52.62,365.39,19.65
53.38,371.43,20.42
54.68,381.80,21.13
53.94,375.96,21.47
52.98,368.25,21.42
53.94,375.96,22.02
52.76,366.50,21.95
52.52,364.63,22.66
51.53,356.70,22.60
48.86,335.42,22.90
45.47,308.46,23.43
18.87,44.70,22.83
16.81,0.30,23.02
16.78,0.00,22.15
16.81,0.28,22.32
16.83,0.63,22.02
16.77,0.00,21.56
16.81,0.23,21.25
16.81,0.25,20.94
16.82,0.32,20.18
16.84,0.82,19.82
16.85,0.94,19.46
16.82,0.49,19.12
16.82,0.43,18.75
16.84,0.80,18.87
16.85,1.06,18.10
16.81,0.28,17.75
16.79,0.00,17.81
16.79,0.00,17.46
16.85,1.00,16.69
16.81,0.20,16.44
16.86,1.13,16.08
16.84,0.78,16.20
16.81,0.24,16.18
16.80,0.05,15.79
16.81,0.29,15.02
16.82,0.38,14.36
16.79,0.00,13.59
16.82,0.40,13.65
16.83,0.55,13.29
16.82,0.46,13.25
16.81,0.21,12.64
16.83,0.69,12.28
16.82,0.31,11.93
16.85,1.07,12.00
16.84,0.81,11.64
16.84,0.77,10.82
16.79,0.00,10.51
16.81,0.19,10.06
16.76,0.00,9.34
16.84,0.78,9.51
16.80,0.00,9.15
16.79,0.00,9.10
16.80,0.05,8.85
16.81,0.11,8.08
16.80,0.03,7.72
16.83,0.65,7.44
16.81,0.30,7.08
16.80,0.04,6.62
16.76,0.00,6.36
16.82,0.32,6.07
16.82,0.48,6.01
16.82,0.48,5.89
16.79,0.00,5.99
16.81,0.11,5.94
16.79,0.00,6.07
16.85,0.95,5.96
16.80,0.00,5.97
16.84,0.87,5.85
16.81,0.21,5.94
