analogValue,load,distance
15.98,0.00,5.97
15.99,0.00,5.97
15.98,0.00,5.97
15.96,0.00,5.97
15.96,0.00,6.09
15.99,0.00,5.97
15.97,0.00,5.97
15.98,0.00,6.07
16.12,2.24,5.96
15.95,0.00,5.97
16.02,0.00,6.04
15.96,0.00,6.38
15.98,0.00,6.84
37.91,262.43,7.54
67.42,497.63,7.44
56.48,411.24,7.79
50.57,364.59,8.15
53.33,386.38,8.44
49.00,352.17,8.80
47.23,338.19,9.09
47.38,339.36,9.44
45.52,324.69,9.80
47.21,338.09,10.09
47.40,339.53,10.87
45.33,323.21,10.75
48.94,351.76,11.52
47.68,341.77,11.42
47.39,339.47,11.76
47.88,343.37,12.47
46.85,335.18,12.40
47.85,343.15,12.71
46.73,334.28,13.07
47.76,342.44,13.66
46.23,330.30,13.71
47.26,338.44,14.38
47.67,341.71,14.36
47.41,339.63,14.97
46.64,333.55,15.33
47.08,337.03,15.67
45.86,327.37,15.98
46.44,331.99,16.33
45.47,324.30,16.69
46.02,328.62,16.98
44.90,319.81,17.35
44.05,313.09,17.64
44.30,315.04,18.00
45.28,322.79,18.29
44.45,316.27,18.22
46.46,332.13,18.94
46.91,335.67,18.89
46.24,330.38,19.60
47.95,343.88,19.53
47.59,341.04,20.30
46.74,334.38,20.60
47.74,342.28,20.96
46.08,329.14,20.84
45.83,327.17,21.61
45.55,324.94,21.78
42.65,302.06,22.12
43.00,304.82,22.02
44.68,318.06,22.36
43.91,311.98,23.07
41.65,293.78,23.43
40.87,287.30,23.79
37.62,259.98,23.91
27.55,167.41,24.31
16.03,0.00,23.53
15.97,0.00,23.28
15.94,0.00,22.92
15.95,0.00,22.68
15.92,0.00,22.22
15.91,0.00,21.61
15.92,0.00,21.15
15.92,0.00,20.79
15.91,0.00,20.88
15.91,0.00,20.15
15.95,0.00,19.89
15.94,0.00,19.43
15.90,0.00,19.18
15.95,0.00,19.14
15.95,0.00,18.43
15.92,0.00,18.07
15.96,0.00,18.14
15.93,0.00,17.78
15.92,0.00,17.52
15.90,0.00,17.22
15.97,0.00,16.88
15.90,0.00,16.52
15.90,0.00,16.15
15.92,0.00,15.50
15.94,0.00,15.45
15.95,0.00,15.09
15.93,0.00,14.48
15.91,0.00,14.02
15.91,0.00,13.66
15.93,0.00,13.42
15.92,0.00,13.37
15.92,0.00,13.19
15.99,0.00,12.40
15.92,0.00,11.94
15.89,0.00,12.01
15.92,0.00,11.65
15.90,0.00,11.47
15.93,0.00,10.58
15.90,0.00,10.33
15.96,0.00,9.89
15.95,0.00,9.94
15.92,0.00,9.22
15.92,0.00,8.97
15.91,0.00,8.51
15.90,0.00,8.15
15.90,0.00,7.79
15.90,0.00,7.61
15.92,0.00,7.15
15.90,0.00,6.79
15.89,0.00,6.43
15.93,0.00,6.09
15.98,0.00,5.97
15.92,0.00,5.99
15.94,0.00,5.97
15.92,0.00,5.97
