analogValue,load,distance
15.98,0.21,6.07
15.99,0.39,6.02
16.01,0.91,5.94
15.96,0.00,5.97
15.98,0.31,5.96
16.00,0.67,5.96
16.01,0.83,5.96
16.00,0.60,5.97
16.00,0.78,5.89
16.00,0.66,5.99
15.97,0.03,6.02
15.98,0.32,5.96
15.97,0.04,6.06
15.95,0.00,5.97
16.02,1.15,5.96
15.98,0.19,5.94
16.01,1.01,6.19
24.09,126.03,6.13
84.22,624.53,6.84
61.36,446.25,7.55
61.31,445.83,7.49
61.48,447.21,7.79
58.68,425.04,7.72
54.11,388.86,8.51
56.90,410.96,8.80
58.70,425.20,9.15
55.50,399.91,9.44
54.06,388.50,9.80
56.05,404.26,10.16
52.23,373.94,10.87
52.85,378.86,11.21
54.20,389.63,11.11
55.21,397.64,11.45
51.48,368.02,11.81
51.32,366.74,12.11
51.54,368.49,12.40
51.39,367.28,12.35
50.77,362.35,13.12
51.17,365.57,13.41
52.00,372.11,13.71
52.18,373.60,14.07
51.57,368.68,14.33
49.61,353.18,14.62
52.18,373.53,14.97
51.84,370.84,16.16
49.88,355.28,16.04
50.18,357.72,16.38
50.78,362.47,16.74
49.04,348.67,17.10
49.69,353.82,16.98
50.89,363.30,17.76
49.50,352.32,17.64
49.83,354.95,17.58
50.86,363.08,18.29
50.05,356.67,18.65
49.39,351.43,18.94
49.28,350.57,19.29
49.08,348.94,19.63
48.94,347.85,20.37
50.01,356.32,20.30
49.14,349.43,20.66
49.38,351.33,20.94
49.37,351.28,21.30
50.39,359.33,21.54
47.51,336.47,21.83
49.87,355.23,22.60
49.38,351.31,22.90
48.38,343.38,23.65
46.32,327.08,23.62
42.13,293.48,23.72
38.82,265.93,23.72
38.68,264.74,23.74
36.53,246.81,23.72
16.06,2.19,23.84
15.96,0.00,23.11
15.98,0.13,22.43
15.93,0.00,22.56
15.98,0.13,22.20
15.92,0.00,21.32
15.92,0.00,20.96
15.97,0.09,20.60
15.95,0.00,20.35
15.96,0.00,20.01
15.96,0.00,19.60
15.95,0.00,19.60
15.90,0.00,18.92
15.94,0.00,18.65
15.90,0.00,17.88
15.95,0.00,18.34
15.99,0.48,18.00
15.91,0.00,17.20
15.93,0.00,17.34
15.92,0.00,17.03
15.95,0.00,16.21
15.88,0.00,16.27
15.95,0.00,15.93
15.92,0.00,15.55
15.96,0.00,15.21
15.92,0.00,14.85
15.98,0.14,14.60
15.95,0.00,13.73
15.95,0.00,13.78
15.91,0.00,13.02
15.96,0.00,12.66
15.96,0.00,12.35
15.91,0.00,12.01
15.94,0.00,11.65
15.93,0.00,11.31
15.96,0.00,10.94
15.98,0.31,10.69
15.95,0.00,10.29
15.93,0.00,9.94
15.95,0.00,9.99
15.95,0.00,9.22
15.92,0.00,8.86
15.94,0.00,8.10
15.94,0.00,8.17
15.95,0.00,7.86
15.91,0.00,7.50
15.95,0.00,7.15
15.94,0.00,6.38
