analogValue,load,distance
15.90,0.80,6.07
15.93,1.92,5.94
15.90,0.77,5.96
15.88,0.16,5.96
15.92,1.57,5.94
15.90,0.93,6.01
15.89,0.52,5.96
15.89,0.58,5.99
15.88,0.25,5.96
15.94,2.00,5.97
15.86,0.00,5.97
15.93,1.90,5.99
16.49,18.57,6.19
68.37,505.10,6.48
68.02,502.37,6.79
57.90,422.53,7.13
61.78,453.16,7.91
56.35,410.22,7.37
55.31,402.06,8.15
59.68,436.52,8.44
52.93,383.26,8.80
58.54,427.53,9.09
52.69,381.37,9.44
53.89,390.79,9.80
54.24,393.58,10.51
53.83,390.36,10.86
54.97,399.39,10.75
55.65,404.73,10.69
56.04,407.84,11.40
56.56,411.94,11.76
55.91,406.78,12.05
55.56,403.99,12.40
54.41,394.93,12.69
54.50,395.63,13.05
53.19,385.33,13.76
53.51,387.85,14.02
53.10,384.55,14.38
54.25,393.71,14.68
54.57,396.16,15.13
56.55,411.86,15.74
54.80,398.04,16.10
55.79,405.86,16.04
55.88,406.56,16.40
55.20,401.20,16.69
55.96,407.17,17.03
54.69,397.14,16.91
55.47,403.29,17.70
54.39,394.76,18.00
54.09,392.42,17.93
53.74,389.67,18.22
51.64,373.06,18.17
53.09,384.49,18.46
53.80,390.09,19.23
52.57,380.43,19.53
52.37,378.78,19.89
53.27,385.94,20.18
51.61,372.84,20.96
54.00,391.72,21.32
52.77,381.99,21.61
51.09,368.67,21.54
51.31,370.47,21.71
51.53,372.19,22.07
47.13,337.46,22.36
43.74,310.61,22.48
42.86,303.71,22.48
42.84,303.51,22.48
42.87,303.78,22.48
42.90,304.00,22.48
42.89,303.91,22.48
20.98,94.30,22.49
15.90,0.89,22.14
15.85,0.00,22.24
15.87,0.04,21.42
15.83,0.00,21.03
15.82,0.00,20.67
15.80,0.00,20.42
15.84,0.00,19.63
15.81,0.00,19.19
15.88,0.19,19.77
15.84,0.00,18.95
15.87,0.00,18.70
15.85,0.00,18.34
15.82,0.00,18.05
15.82,0.00,18.10
15.82,0.00,17.76
15.81,0.00,17.39
15.87,0.00,17.03
15.87,0.11,16.79
15.83,0.00,15.91
15.84,0.00,15.55
15.87,0.00,15.72
15.89,0.73,15.36
15.85,0.00,15.07
15.87,0.09,14.72
15.83,0.00,13.95
15.86,0.00,13.49
15.82,0.00,13.14
15.82,0.00,13.20
15.85,0.00,13.00
15.88,0.43,12.23
15.84,0.00,11.76
15.87,0.00,11.52
15.85,0.00,11.16
15.86,0.00,10.70
15.82,0.00,10.77
15.83,0.00,10.06
15.88,0.17,9.80
15.85,0.00,9.34
15.92,1.44,9.09
15.83,0.00,8.64
15.85,0.00,8.75
15.79,0.00,7.98
15.86,0.00,7.21
15.86,0.00,7.27
15.89,0.50,7.01
15.79,0.00,6.55
15.81,0.00,6.26
15.84,0.00,6.09
15.82,0.00,5.97
15.86,0.00,5.97
15.80,0.00,5.97
