analogValue,load,distance
15.86,0.00,5.97
15.93,0.00,6.07
15.89,0.00,5.97
15.93,0.00,5.99
15.89,0.00,5.97
15.85,0.00,5.97
15.92,0.00,5.97
15.90,0.00,5.97
15.86,0.00,5.97
15.85,0.00,6.07
15.91,0.00,5.99
15.99,0.00,6.19
15.92,0.00,6.33
42.37,299.82,6.67
73.40,544.28,6.96
63.29,465.00,6.89
56.19,409.00,7.67
55.57,404.12,8.39
55.09,400.32,8.32
54.99,399.48,8.61
53.23,385.61,8.97
56.51,411.49,9.32
53.25,385.73,10.04
52.79,382.10,9.99
53.41,387.02,10.28
53.26,385.86,10.63
51.72,373.67,10.97
51.73,373.78,11.76
50.76,366.13,12.06
51.06,368.50,12.42
51.13,369.00,12.28
52.19,377.39,12.64
51.50,371.92,13.41
52.99,383.71,13.29
50.37,363.03,13.97
53.81,390.22,14.36
52.09,376.64,14.31
51.42,371.33,14.97
49.82,358.71,15.28
50.06,360.56,15.62
49.84,358.84,15.98
47.80,342.75,16.33
50.86,366.92,16.21
48.47,347.97,17.00
48.45,347.82,16.86
48.08,344.90,17.64
49.39,355.29,17.58
49.27,354.34,18.34
48.42,347.62,18.65
48.03,344.54,19.01
48.51,348.33,18.94
46.33,331.10,19.65
48.87,351.19,19.58
47.50,340.34,20.30
48.63,349.25,20.25
46.80,334.80,20.60
47.44,339.90,21.32
46.55,332.84,21.25
47.21,338.07,21.61
47.44,339.89,22.19
47.02,336.55,22.53
42.77,303.00,22.71
41.15,289.58,22.71
41.04,288.67,22.71
40.86,287.18,22.71
40.81,286.77,22.71
34.60,234.74,22.71
15.92,0.00,21.98
15.82,0.00,21.68
15.83,0.00,21.68
15.83,0.00,20.96
15.85,0.00,20.71
15.84,0.00,20.37
15.82,0.00,20.32
15.83,0.00,19.65
15.81,0.00,19.19
15.87,0.00,18.84
15.86,0.00,19.01
15.84,0.00,18.60
15.86,0.00,18.34
15.85,0.00,17.98
15.82,0.00,17.63
15.88,0.00,16.86
15.86,0.00,17.03
15.82,0.00,16.16
15.79,0.00,16.21
15.78,0.00,15.86
15.83,0.00,15.50
15.87,0.00,14.73
15.82,0.00,14.38
15.83,0.00,14.43
15.80,0.00,14.07
15.86,0.00,13.78
15.85,0.00,13.02
15.78,0.00,12.66
15.86,0.00,12.30
15.86,0.00,11.94
15.81,0.00,12.11
15.81,0.00,11.23
15.82,0.00,10.87
15.84,0.00,10.53
15.82,0.00,10.28
15.89,0.00,10.29
15.78,0.00,9.61
15.84,0.00,9.17
15.81,0.00,8.81
15.83,0.00,8.46
15.81,0.00,8.10
15.78,0.00,7.74
15.83,0.00,7.86
15.82,0.00,7.10
15.80,0.00,6.74
15.83,0.00,6.11
15.80,0.00,5.73
15.82,0.00,5.97
15.87,0.00,5.99
15.74,0.00,5.97
15.87,0.00,5.97
15.85,0.00,5.97
15.80,0.00,5.97
15.78,0.00,5.99
