analogValue,load,distance
15.99,0.00,5.97
15.97,0.00,5.97
15.98,0.00,5.97
15.95,0.00,6.07
15.98,0.00,5.97
15.95,0.00,6.07
15.98,0.00,5.97
15.99,0.00,6.09
15.99,0.00,6.07
15.88,0.00,5.97
15.97,0.00,5.97
15.95,0.00,5.97
15.95,0.00,5.97
15.94,0.00,6.09
21.80,102.75,6.06
63.02,462.89,7.13
59.39,434.29,7.08
60.45,442.62,7.42
52.15,377.09,7.72
47.36,339.25,8.13
50.87,366.94,8.44
47.02,336.57,8.80
47.91,343.60,9.49
46.54,332.74,9.44
45.03,320.83,9.80
45.14,321.71,10.16
45.71,326.20,10.86
44.86,319.48,10.80
44.69,318.14,11.16
44.24,314.63,11.93
44.53,316.90,12.22
44.53,316.85,12.17
43.02,304.94,12.52
44.41,315.97,12.79
43.44,308.24,13.17
43.67,310.12,13.53
43.94,312.24,14.29
42.25,298.81,14.48
43.37,307.73,14.43
42.58,301.48,15.19
44.09,313.38,15.57
42.62,301.77,15.84
42.84,303.51,16.21
44.08,313.36,16.15
47.55,340.71,16.91
43.49,308.70,17.27
42.61,301.74,17.58
40.80,286.66,17.92
42.52,301.01,18.29
40.86,287.19,18.65
42.25,298.85,18.58
41.26,290.52,19.28
40.80,286.67,19.65
41.38,291.58,19.58
40.86,287.15,20.35
40.99,288.31,20.72
40.80,286.71,21.06
41.02,288.50,21.37
40.71,285.96,21.30
40.83,286.91,21.52
41.45,292.10,21.88
40.14,281.17,22.65
40.95,287.97,22.95
40.95,287.97,23.29
41.99,296.67,23.24
35.85,245.22,23.89
34.41,233.07,23.96
35.26,240.25,23.96
16.41,12.08,23.77
15.95,0.00,23.39
15.93,0.00,23.09
15.95,0.00,22.68
15.95,0.00,21.91
15.93,0.00,21.61
15.90,0.00,21.68
15.92,0.00,21.01
15.94,0.00,20.62
15.89,0.00,20.60
15.87,0.00,20.25
15.95,0.00,19.48
15.91,0.00,19.14
15.90,0.00,18.77
15.91,0.00,18.94
15.92,0.00,18.58
15.97,0.00,18.19
15.93,0.00,17.87
15.91,0.00,17.51
15.93,0.00,17.51
15.88,0.00,16.38
15.91,0.00,16.45
15.93,0.00,16.08
15.95,0.00,15.74
15.89,0.00,15.38
15.93,0.00,15.02
15.98,0.00,14.67
15.96,0.00,14.31
15.88,0.00,14.12
15.94,0.00,13.25
15.90,0.00,13.00
15.92,0.00,12.54
15.90,0.00,12.18
15.89,0.00,11.83
15.91,0.00,11.47
15.89,0.00,11.11
15.94,0.00,11.18
15.90,0.00,10.40
15.91,0.00,10.04
15.89,0.00,9.80
15.90,0.00,9.34
15.91,0.00,9.39
15.93,0.00,9.10
15.94,0.00,8.34
15.98,0.00,7.98
15.84,0.00,7.62
15.92,0.00,7.27
15.87,0.00,6.91
15.87,0.00,6.55
15.93,0.00,6.19
15.91,0.00,6.04
15.88,0.00,5.97
15.89,0.00,5.97
