analogValue,load,distance
15.94,0.00,5.99
15.99,0.00,5.97
16.04,0.00,5.99
16.02,0.00,5.97
15.96,0.00,5.96
15.96,0.00,5.97
15.94,0.00,5.99
15.98,0.00,5.97
16.00,0.00,5.99
17.02,16.26,6.24
59.43,427.94,6.06
59.96,432.13,6.84
58.09,417.38,7.13
47.11,330.38,7.50
53.68,382.46,7.37
47.46,333.15,8.13
50.26,355.38,8.44
48.75,343.39,9.20
48.89,344.47,9.10
49.18,346.80,9.44
46.59,326.23,9.75
47.96,337.07,10.51
45.99,321.49,10.40
46.35,324.29,10.75
47.56,333.90,11.06
47.30,331.84,11.40
45.97,321.33,12.11
47.04,329.81,12.05
45.81,320.02,12.35
46.10,322.37,12.71
46.27,323.66,13.42
43.71,303.39,13.25
46.15,322.72,13.65
44.87,312.60,13.90
45.96,321.25,14.36
44.44,309.16,14.56
45.17,315.00,15.26
44.92,312.99,15.21
43.88,304.73,15.14
44.83,312.27,15.86
44.31,308.17,16.64
43.84,304.42,17.00
44.32,308.21,17.29
43.88,304.74,17.24
43.67,303.09,17.93
44.46,309.33,18.29
44.95,313.23,18.65
43.82,304.23,18.53
43.53,301.99,18.89
43.28,299.97,19.18
43.59,302.42,19.96
45.50,317.58,20.66
43.43,301.17,20.20
44.58,310.26,20.91
44.29,308.03,21.54
44.18,307.10,21.61
42.71,295.29,22.24
44.21,307.35,22.54
37.65,252.94,22.37
35.91,238.34,22.02
36.01,239.21,22.02
35.70,236.60,22.02
35.47,234.73,22.02
35.41,234.16,22.00
35.20,232.47,22.02
35.24,232.75,22.02
35.11,231.68,22.02
35.08,231.44,22.02
35.13,231.81,22.00
35.09,231.52,22.02
35.08,231.40,22.02
35.07,231.35,22.00
35.05,231.15,22.02
34.99,230.67,22.02
34.99,230.67,22.02
34.92,230.10,22.02
34.97,230.47,22.00
34.93,230.16,22.00
34.91,229.99,22.02
34.91,229.97,22.00
19.04,54.60,22.49
15.96,0.00,22.39
15.92,0.00,21.69
15.92,0.00,21.34
15.90,0.00,20.98
15.89,0.00,21.08
15.92,0.00,20.74
15.88,0.00,19.98
15.91,0.00,19.62
15.87,0.00,19.26
15.93,0.00,18.49
15.92,0.00,18.61
15.92,0.00,17.93
15.88,0.00,17.47
15.90,0.00,17.64
15.86,0.00,17.27
15.87,0.00,16.93
15.91,0.00,16.21
15.91,0.00,16.28
15.90,0.00,15.50
15.90,0.00,15.67
15.91,0.00,15.21
15.89,0.00,14.45
15.89,0.00,14.16
15.93,0.00,14.21
15.87,0.00,13.85
15.87,0.00,13.49
15.90,0.00,13.20
15.88,0.00,12.42
15.91,0.00,12.08
15.93,0.00,11.88
15.93,0.00,11.42
15.91,0.00,11.06
15.84,0.00,10.70
15.90,0.00,10.77
15.86,0.00,10.16
15.90,0.00,9.70
15.87,0.00,8.93
15.89,0.00,8.98
15.86,0.00,8.75
15.89,0.00,8.34
