analogValue,load,distance
16.28,0.68,5.97
16.33,1.60,5.94
16.20,0.00,5.97
16.22,0.00,6.07
16.26,0.21,5.96
16.24,0.00,5.97
16.26,0.24,6.23
16.31,1.38,6.53
40.07,273.14,6.48
68.75,501.52,7.54
57.99,416.59,7.91
69.07,503.99,7.84
57.03,408.97,8.20
54.73,390.78,8.49
53.83,383.69,8.86
54.57,389.51,9.20
53.27,379.22,9.49
52.14,370.24,9.85
51.47,364.91,10.21
50.39,356.33,10.92
51.21,362.88,10.87
52.67,374.48,11.57
50.55,357.65,11.52
47.01,329.56,11.88
50.17,354.66,12.23
50.77,359.36,12.83
48.62,342.35,12.79
49.99,353.23,13.08
49.48,349.15,13.42
49.69,350.84,13.88
50.54,357.54,14.65
49.43,348.76,14.85
50.57,357.78,14.79
50.32,355.83,15.16
50.20,354.87,15.93
51.28,363.42,16.21
48.92,344.74,16.57
47.98,337.25,16.93
48.86,344.26,16.81
48.23,339.25,17.17
48.27,339.60,17.93
48.58,342.00,18.29
48.69,342.89,18.17
48.05,337.79,18.53
48.70,342.95,19.23
48.31,339.85,19.60
47.62,334.41,19.94
49.22,347.07,20.30
47.82,335.97,20.60
47.17,330.81,20.54
48.17,338.80,21.32
47.55,333.82,21.18
46.63,326.56,21.46
47.78,335.67,22.12
48.28,339.64,22.07
47.73,335.26,22.43
46.52,325.68,23.14
48.15,338.60,23.07
48.31,339.85,23.84
44.93,313.05,23.79
45.67,318.97,24.50
29.32,178.56,24.19
16.37,2.59,23.80
16.24,0.00,23.85
16.14,0.00,23.26
16.22,0.00,23.02
16.20,0.00,22.58
16.16,0.00,22.22
16.19,0.00,22.37
16.18,0.00,21.56
16.18,0.00,21.30
16.22,0.00,20.86
16.21,0.00,21.01
16.25,0.01,20.66
16.22,0.00,20.20
16.26,0.23,19.94
16.14,0.00,19.57
16.15,0.00,19.23
16.16,0.00,18.41
16.18,0.00,18.58
16.20,0.00,18.22
16.22,0.00,17.87
16.24,0.00,17.10
16.14,0.00,17.17
16.27,0.39,16.86
16.13,0.00,16.50
16.19,0.00,16.18
16.20,0.00,15.81
16.20,0.00,15.45
16.24,0.00,15.09
16.21,0.00,14.33
16.17,0.00,13.99
16.20,0.00,13.61
16.24,0.00,13.68
16.21,0.00,12.95
16.13,0.00,12.59
16.15,0.00,12.25
16.23,0.00,12.00
16.17,0.00,11.96
16.24,0.00,11.60
16.26,0.15,10.92
16.21,0.00,10.57
16.20,0.00,10.21
16.18,0.00,9.85
16.28,0.59,9.56
16.19,0.00,9.10
16.21,0.00,8.75
16.15,0.00,8.41
16.10,0.00,8.03
16.17,0.00,7.69
16.21,0.00,7.74
16.20,0.00,7.03
16.22,0.00,6.67
16.20,0.00,6.33
16.06,0.00,5.68
16.13,0.00,5.97
16.11,0.00,5.97
16.19,0.00,5.97
16.24,0.00,5.96
16.22,0.00,6.07
16.18,0.00,6.06
