analogValue,load,distance
15.94,0.00,5.97
15.88,0.00,6.09
15.95,0.00,5.99
15.90,0.00,5.97
15.90,0.00,5.97
15.88,0.00,5.99
15.92,0.00,5.96
15.91,0.00,5.97
15.92,0.00,5.99
15.94,0.00,5.97
15.90,0.00,5.97
15.88,0.00,5.99
15.93,0.00,5.97
15.93,0.00,6.14
18.46,54.91,6.43
69.49,513.79,6.60
69.82,516.38,6.96
65.71,484.16,6.89
52.54,380.14,7.67
64.33,473.26,8.39
58.18,424.68,8.32
57.98,423.15,8.68
54.08,392.32,8.97
55.07,400.11,9.32
53.92,391.04,9.68
54.05,392.05,10.45
53.59,388.49,10.33
52.44,379.37,10.69
53.04,384.14,11.45
52.55,380.24,11.76
53.39,386.86,11.69
51.62,372.90,12.47
53.31,386.25,12.35
51.13,369.03,12.71
50.13,361.15,13.07
52.99,383.75,13.36
51.47,371.71,13.71
51.22,369.76,14.33
51.07,368.58,14.77
51.60,372.74,14.62
51.65,373.16,15.38
50.95,367.63,15.74
53.04,384.12,16.03
51.09,368.69,15.98
49.81,358.62,16.33
51.08,368.62,17.05
48.94,351.76,17.41
48.87,351.19,17.75
48.34,346.99,18.10
48.86,351.07,18.46
49.30,354.53,18.77
49.66,357.43,19.12
48.72,349.98,19.07
48.15,345.52,19.77
48.83,350.83,19.70
49.50,356.18,20.06
48.95,351.81,20.84
48.80,350.58,21.18
49.04,352.55,21.49
48.30,346.65,21.44
47.57,340.87,21.66
48.20,345.84,22.36
48.92,351.58,22.31
48.16,345.55,23.07
46.58,333.11,23.43
47.21,338.08,23.74
28.68,180.18,23.79
15.94,0.00,23.46
15.88,0.00,23.11
15.90,0.00,22.75
15.83,0.00,22.44
15.90,0.00,22.10
15.89,0.00,21.85
15.89,0.00,20.96
15.90,0.00,20.62
15.87,0.00,20.25
15.93,0.00,20.32
15.89,0.00,19.96
15.84,0.00,19.60
15.86,0.00,18.85
15.86,0.00,18.58
15.88,0.00,18.65
15.89,0.00,18.29
15.88,0.00,17.93
15.92,0.00,17.58
15.86,0.00,17.29
15.89,0.00,16.86
15.89,0.00,16.52
15.93,0.00,16.15
15.87,0.00,15.81
15.89,0.00,15.55
15.88,0.00,15.19
15.88,0.00,14.73
15.88,0.00,14.38
15.89,0.00,14.09
15.92,0.00,13.31
15.90,0.00,13.05
15.86,0.00,12.59
15.87,0.00,12.35
15.89,0.00,11.89
15.91,0.00,11.96
15.90,0.00,11.69
15.87,0.00,11.25
15.88,0.00,10.46
15.88,0.00,10.11
15.90,0.00,9.75
15.87,0.00,9.82
15.88,0.00,9.10
15.84,0.00,8.75
15.89,0.00,8.39
15.89,0.00,8.03
15.88,0.00,7.78
15.89,0.00,7.44
15.86,0.00,6.98
15.83,0.00,7.03
15.87,0.00,6.31
15.89,0.00,6.09
15.90,0.00,5.99
15.91,0.00,5.97
15.91,0.00,6.09
15.90,0.00,5.97
