analogValue,load,distance
15.90,0.00,5.97
15.99,0.00,5.99
15.94,0.00,5.97
16.01,0.00,5.99
15.94,0.00,5.99
15.99,0.00,5.99
15.97,0.00,5.97
15.96,0.00,5.99
16.00,0.00,6.07
15.95,0.00,5.99
15.94,0.00,6.09
15.99,0.00,6.28
15.96,0.00,6.43
16.01,0.00,6.79
38.02,263.37,7.20
62.47,458.57,7.49
55.95,407.12,7.84
53.24,385.73,8.13
51.17,369.34,8.49
50.84,366.75,9.20
50.17,361.43,9.15
49.61,357.05,9.92
50.09,360.83,9.80
46.84,335.14,10.57
45.95,328.09,10.46
45.59,325.30,11.16
45.72,326.29,11.11
47.01,336.51,11.83
45.67,325.93,11.76
45.39,323.71,12.54
44.75,318.60,12.40
44.91,319.87,13.19
44.07,313.24,13.07
45.31,323.03,13.83
45.18,322.02,13.71
43.85,311.55,14.48
44.05,313.08,14.36
43.86,311.57,15.02
44.81,319.07,15.33
46.34,331.19,15.69
47.93,343.71,15.98
48.25,346.29,16.33
46.56,332.94,16.62
47.63,341.40,16.98
47.00,336.38,17.34
46.48,332.28,17.64
44.95,320.23,17.93
45.48,324.42,18.29
45.56,325.05,18.65
45.79,326.84,18.95
45.60,325.33,19.23
45.65,325.74,19.19
45.57,325.12,19.89
46.51,332.55,19.84
47.34,339.10,20.55
46.02,328.68,20.89
44.12,313.63,20.77
43.28,306.99,21.47
42.65,302.00,21.73
42.97,304.53,22.07
43.00,304.77,21.95
42.98,304.67,22.73
40.93,287.77,23.02
41.78,294.92,23.38
39.41,275.06,23.67
33.98,229.53,23.79
31.74,210.69,23.79
31.51,208.80,23.79
31.38,207.69,23.79
18.15,50.39,23.67
15.95,0.00,23.34
15.87,0.00,23.05
15.96,0.00,22.27
15.92,0.00,22.34
15.91,0.00,21.63
15.92,0.00,21.27
15.90,0.00,21.44
15.93,0.00,21.03
15.89,0.00,20.26
15.91,0.00,19.91
15.90,0.00,19.55
15.97,0.00,19.60
15.93,0.00,19.31
15.94,0.00,18.55
15.94,0.00,18.60
15.92,0.00,18.24
15.96,0.00,17.93
15.96,0.00,17.59
15.92,0.00,17.34
15.90,0.00,16.57
15.94,0.00,16.21
15.91,0.00,16.28
15.94,0.00,15.93
15.97,0.00,15.57
15.90,0.00,15.26
15.89,0.00,14.50
15.92,0.00,14.24
15.92,0.00,14.21
15.95,0.00,13.85
15.93,0.00,13.54
15.95,0.00,12.78
15.90,0.00,12.42
15.93,0.00,12.49
15.96,0.00,12.13
15.95,0.00,11.94
15.94,0.00,11.06
15.92,0.00,10.70
15.93,0.00,10.34
15.97,0.00,10.40
15.91,0.00,9.70
15.93,0.00,9.34
15.90,0.00,8.98
15.96,0.00,8.75
15.92,0.00,8.80
15.95,0.00,7.98
15.90,0.00,7.62
15.93,0.00,7.27
15.96,0.00,6.91
15.88,0.00,6.98
15.89,0.00,6.26
15.96,0.00,6.04
