analogValue,load,distance
16.09,0,5.97
16.1,0,6.07
16.09,0,5.97
16.12,0,5.94
16.1,0,5.97
16.1,0,5.97
16.1,0,5.97
16.12,0,6.07
16.11,0,6.18
16.1,0,6.43
17.14,28.76,6.89
66.38,489.41,7.54
60.49,442.9,7.55
65.74,484.4,7.84
53.7,389.35,8.2
57.91,422.57,8.56
52.77,381.98,8.85
54.03,391.92,9.2
53.98,391.52,9.49
53.68,389.13,9.87
52.25,377.84,10.21
52.82,382.38,10.92
52.87,382.8,10.86
51.15,369.21,11.64
49.73,357.96,11.52
51.7,373.49,11.88
52.08,376.52,12.23
50,360.13,12.93
49,352.16,12.86
49.87,359.03,13.59
50.51,364.15,13.53
50.5,364.03,13.88
48.55,348.6,14.6
49.03,352.44,14.43
50.05,360.49,15.14
49.49,356.04,15.5
49.19,353.68,15.86
49.86,358.97,16.21
50.45,363.67,16.56
50.67,365.43,16.86
49.58,356.77,16.81
50.66,365.33,17.1
48.56,348.69,17.87
49.16,353.47,18.17
50.32,362.66,18.51
48.7,349.85,18.87
48.67,349.59,19.23
47.97,344.06,19.53
50.04,360.44,19.46
50.25,362.08,20.23
49.69,357.66,20.11
49.87,359.06,20.49
49.91,359.36,21.25
48.7,349.85,21.54
49.36,355.06,21.76
47.98,344.14,21.76
47.78,342.56,22
47.73,342.18,22.36
47.79,342.6,23.07
46.74,334.31,23.43
29.57,190.13,23.48
16.16,0.41,22.83
16.08,0,22.8
16.07,0,22.03
16.06,0,21.74
16.06,0,21.9
16.08,0,21.54
16.09,0,20.67
16.07,0,20.32
16.07,0,19.96
16.11,0,19.6
16.08,0,19.77
16.1,0,19.41
16.11,0,18.95
16.01,0,18.6
15.98,0,18.24
16,0,17.98
15.98,0,17.59
15.99,0,17.34
16.02,0,16.98
15.98,0,16.62
16.03,0,16.27
15.98,0,15.91
16.02,0,15.55
16,0,14.79
16,0,14.43
15.96,0,14.17
16,0,14.14
16,0,13.78
15.99,0,13.42
16,0,13.17
15.98,0,12.78
15.99,0,12.01
15.99,0,11.65
16.06,0,11.3
16.06,0,10.94
16.07,0,10.58
16.09,0,10.23
16.05,0,10.4
16.09,0,9.58
16.07,0,9.22
16.07,0,8.86
16.08,0,8.51
16.08,0,8.15
16.06,0,7.79
16.08,0,7.86
16.06,0,7.15
16.09,0,6.79
16.08,0,6.43
16.1,0,6.13
16.08,0,5.97
16.05,0,5.97
16.07,0,6.09
16.05,0,6.07
16.06,0,5.97
16.08,0,5.97
16.08,0,5.97
16.09,0,5.97
16.06,0,5.97
16.07,0,6.07
16.09,0,5.97
