analogValue,load,distance
15.67,0.00,5.99
15.72,0.00,5.99
15.71,0.00,5.97
15.73,0.00,5.94
15.75,0.00,5.99
15.70,0.00,6.07
15.75,0.00,5.97
15.68,0.00,5.97
15.73,0.00,5.68
15.72,0.00,6.14
15.79,0.00,6.67
30.93,203.89,7.08
74.90,556.01,6.96
56.03,407.71,7.72
57.52,419.48,8.44
58.68,428.65,8.39
56.23,409.34,8.68
55.44,403.04,9.02
54.06,392.20,9.39
52.37,378.84,9.68
51.94,375.42,10.04
52.24,377.82,10.74
51.30,370.33,10.28
50.89,367.13,11.04
49.68,357.59,11.74
49.72,357.91,11.71
49.11,353.08,12.00
48.95,351.78,12.35
49.16,353.42,12.69
48.01,344.41,13.00
50.85,366.83,13.66
48.45,347.87,13.71
49.63,357.15,14.00
49.32,354.76,14.26
48.09,344.99,15.13
49.45,355.72,15.33
48.25,346.30,15.26
49.13,353.24,16.03
48.16,345.55,16.33
48.96,351.85,16.67
49.00,352.19,17.05
47.52,340.48,17.34
47.90,343.53,17.70
48.92,351.53,18.05
48.01,344.38,18.34
48.82,350.79,18.29
48.68,349.68,18.65
48.34,347.00,19.35
46.72,334.15,19.29
48.36,347.17,19.65
47.68,341.75,20.35
47.88,343.34,20.71
47.24,338.30,20.66
48.10,345.09,21.37
47.18,337.84,21.63
46.87,335.35,21.66
47.92,343.66,22.31
47.44,339.88,22.19
47.66,341.57,22.53
47.84,343.07,23.31
46.60,333.22,23.60
41.12,289.34,23.96
17.86,44.91,23.84
15.81,0.00,23.46
15.56,0.00,22.75
15.86,0.00,22.39
15.84,0.00,22.03
15.69,0.00,22.10
15.53,0.00,21.73
15.78,0.00,21.44
15.84,0.00,21.08
15.75,0.00,20.72
15.71,0.00,20.37
15.65,0.00,19.60
15.73,0.00,19.26
15.71,0.00,19.01
15.67,0.00,18.63
15.72,0.00,18.29
15.73,0.00,17.93
15.63,0.00,17.98
15.73,0.00,17.52
15.77,0.00,17.29
15.58,0.00,16.91
15.63,0.00,16.73
15.56,0.00,16.27
15.69,0.00,15.91
15.63,0.00,15.14
15.64,0.00,14.79
15.67,0.00,14.43
15.69,0.00,14.09
15.76,0.00,14.14
15.71,0.00,13.37
15.66,0.00,13.12
15.57,0.00,13.07
15.76,0.00,12.37
15.67,0.00,12.42
15.82,0.00,12.06
15.67,0.00,11.30
15.66,0.00,10.94
15.70,0.00,10.58
15.71,0.00,10.33
15.72,0.00,10.34
15.74,0.00,9.58
15.73,0.00,9.22
15.66,0.00,8.86
15.70,0.00,8.61
15.71,0.00,8.15
15.63,0.00,7.79
15.65,0.00,7.91
15.72,0.00,7.25
15.67,0.00,6.38
15.72,0.00,6.14
15.67,0.00,6.16
15.74,0.00,6.09
15.73,0.00,5.97
15.72,0.00,5.97
15.64,0.00,5.94
15.72,0.00,5.97
15.73,0.00,5.97
15.67,0.00,5.97
15.70,0.00,5.97
