analogValue,load,distance
15.90,0.00,5.97
15.95,0.00,6.14
15.97,0.00,6.04
15.95,0.00,5.97
15.98,0.00,6.07
15.92,0.00,6.04
15.98,0.00,6.02
15.94,0.00,5.99
15.93,0.00,5.99
15.94,0.00,5.99
15.94,0.00,5.97
15.93,0.00,5.99
15.94,0.00,5.94
15.95,0.00,5.97
15.91,0.00,5.94
15.96,0.00,6.02
48.07,338.26,6.41
73.42,537.73,6.65
48.25,339.61,7.03
59.55,428.31,7.37
52.55,373.22,7.67
49.43,348.83,8.03
51.73,366.82,8.32
47.43,333.20,8.68
50.27,355.39,8.97
46.95,329.45,9.32
49.27,347.56,10.11
47.47,333.54,9.99
48.55,341.94,10.34
46.03,322.29,10.63
46.87,328.86,10.99
45.67,319.50,11.28
45.26,316.30,12.06
45.11,315.11,11.94
44.82,312.85,12.28
46.48,325.85,13.07
44.91,313.59,13.36
46.00,322.10,13.31
45.60,318.96,13.49
45.78,320.33,13.95
45.82,320.68,14.26
44.54,310.66,14.60
45.37,317.15,14.50
44.63,311.40,15.57
45.13,315.28,16.33
45.52,318.31,16.21
45.79,320.42,16.57
45.90,321.26,16.88
45.00,314.28,16.81
44.50,310.37,17.58
43.11,299.54,18.29
43.67,303.91,18.24
43.59,303.28,18.53
44.28,308.63,18.46
43.51,302.66,19.24
43.16,299.94,19.12
43.46,302.26,19.48
43.67,303.89,19.79
44.12,307.38,20.13
43.17,299.95,20.84
43.18,300.04,20.77
42.55,294.87,21.56
42.72,296.27,21.42
42.51,294.48,22.08
42.49,294.32,22.43
43.09,299.39,22.31
42.60,295.30,23.07
41.47,285.77,23.36
41.26,284.00,23.74
32.41,209.56,24.31
16.09,0.00,23.99
15.94,0.00,23.63
15.93,0.00,22.99
15.93,0.00,22.63
15.94,0.00,22.29
15.89,0.00,22.08
15.91,0.00,21.63
15.90,0.00,20.86
15.90,0.00,20.50
15.91,0.00,20.15
15.94,0.00,20.21
15.87,0.00,19.50
15.93,0.00,19.14
15.90,0.00,18.89
15.91,0.00,18.43
15.95,0.00,18.14
15.92,0.00,17.76
15.87,0.00,17.83
15.90,0.00,17.47
15.89,0.00,17.22
15.90,0.00,16.93
15.94,0.00,16.57
15.93,0.00,16.21
15.95,0.00,15.86
15.92,0.00,15.09
15.91,0.00,14.84
15.94,0.00,14.38
15.90,0.00,14.19
15.92,0.00,14.24
15.90,0.00,13.37
15.91,0.00,13.12
15.92,0.00,12.68
15.92,0.00,12.37
15.92,0.00,12.42
15.88,0.00,12.06
15.91,0.00,11.30
15.91,0.00,10.94
15.89,0.00,10.17
15.92,0.00,10.70
15.93,0.00,9.94
15.87,0.00,9.58
15.92,0.00,9.22
15.89,0.00,8.86
15.91,0.00,8.51
15.91,0.00,8.73
15.92,0.00,7.86
15.92,0.00,7.50
15.92,0.00,7.15
15.90,0.00,6.81
15.87,0.00,6.50
15.89,0.00,6.18
