analogValue,load,distance
15.98,0.00,5.97
15.95,0.00,5.97
15.98,0.00,5.99
15.98,0.00,5.97
15.97,0.00,5.97
15.96,0.00,5.97
15.95,0.00,6.07
15.91,0.00,5.97
15.96,0.00,5.97
15.99,0.00,5.97
16.00,0.00,5.99
15.94,0.00,5.97
15.97,0.00,6.04
24.38,131.77,6.30
62.49,458.76,6.13
69.14,511.05,6.89
65.76,484.53,7.25
54.14,392.82,7.61
55.44,403.06,7.91
52.61,380.68,8.25
52.74,381.75,8.61
51.93,375.35,8.92
49.64,357.22,9.26
50.03,360.33,9.63
50.69,365.55,9.92
48.93,351.63,10.28
48.60,349.02,11.04
49.39,355.31,11.35
47.30,338.77,11.71
48.85,350.99,12.05
47.49,340.24,11.93
48.10,345.08,12.28
47.87,343.24,12.64
47.42,339.70,13.25
48.61,349.15,13.29
47.01,336.50,13.97
47.25,338.34,14.36
47.57,340.93,14.21
46.34,331.17,14.56
46.63,333.48,15.67
46.09,329.22,15.62
46.25,330.49,15.98
45.58,325.16,16.33
45.51,324.63,16.67
46.07,329.08,16.98
46.34,331.15,17.34
46.54,332.80,17.70
45.84,327.25,18.00
45.29,322.88,17.93
45.09,321.32,18.29
45.76,326.62,19.06
45.30,322.96,19.35
43.95,312.27,19.29
44.18,314.11,19.65
43.70,310.31,20.42
44.66,317.91,20.72
44.52,316.78,20.66
44.33,315.34,21.44
43.56,309.23,21.30
44.80,318.98,21.68
44.67,317.99,22.31
43.51,308.81,22.60
43.69,310.22,22.53
40.78,286.50,23.24
39.23,273.50,23.36
38.20,264.88,23.36
20.87,90.07,23.24
16.04,0.00,22.92
15.90,0.00,22.58
15.89,0.00,22.20
15.91,0.00,21.86
15.88,0.00,21.66
15.92,0.00,21.20
15.93,0.00,20.43
15.91,0.00,20.08
15.93,0.00,19.74
15.91,0.00,19.89
15.91,0.00,19.43
15.90,0.00,19.07
15.92,0.00,18.72
15.93,0.00,17.95
15.92,0.00,18.00
15.93,0.00,17.76
15.88,0.00,17.81
15.94,0.00,17.46
15.86,0.00,16.74
15.91,0.00,16.40
15.91,0.00,15.98
15.92,0.00,15.67
15.91,0.00,15.43
15.91,0.00,14.65
15.88,0.00,14.21
15.92,0.00,13.93
15.92,0.00,13.49
15.91,0.00,13.54
15.93,0.00,13.19
15.94,0.00,12.47
15.97,0.00,12.13
15.89,0.00,11.88
15.95,0.00,11.42
15.93,0.00,11.06
15.88,0.00,10.70
15.94,0.00,10.82
15.89,0.00,10.06
15.90,0.00,9.80
15.86,0.00,9.44
15.89,0.00,8.98
15.92,0.00,8.63
15.95,0.00,8.37
15.97,0.00,7.98
15.98,0.00,7.62
15.93,0.00,7.27
15.88,0.00,6.91
15.95,0.00,6.55
15.90,0.00,6.19
15.89,0.00,6.04
15.92,0.00,5.99
15.88,0.00,5.99
15.88,0.00,5.97
15.86,0.00,5.97
15.90,0.00,6.09
