analogValue,load,distance
16.04,0.00,5.99
16.01,0.00,6.07
16.02,0.00,5.97
16.04,0.00,5.99
16.00,0.00,5.99
16.08,0.00,6.09
16.05,0.00,5.97
16.02,0.00,5.97
16.19,0.00,5.97
16.08,0.00,6.09
16.60,7.48,6.19
68.24,497.59,6.43
55.40,396.13,6.84
46.50,325.50,7.15
46.47,325.28,7.49
54.94,392.45,7.78
48.11,338.30,8.15
52.66,374.39,8.44
46.16,322.83,8.80
49.08,346.00,9.14
48.76,343.45,9.03
47.11,330.39,9.39
50.51,357.33,9.68
47.09,330.24,10.45
48.27,339.57,10.75
48.04,337.75,11.11
47.50,333.46,11.88
47.30,331.83,12.22
46.47,325.31,12.11
45.09,314.32,12.40
45.11,314.48,12.76
46.36,324.41,13.44
45.28,315.85,13.48
45.97,321.34,13.78
45.54,317.92,14.43
46.87,328.49,14.73
45.08,314.26,15.09
45.00,313.65,15.86
44.74,311.60,16.21
43.95,305.26,16.15
44.17,307.01,16.04
43.99,305.63,16.76
43.15,298.90,16.69
44.23,307.55,17.05
43.31,300.19,17.34
42.94,297.18,17.70
44.50,309.69,18.48
44.90,312.80,19.18
43.93,305.11,19.53
43.61,302.63,19.91
44.35,308.48,19.84
43.23,299.58,20.54
43.40,300.94,20.49
42.37,292.37,20.42
44.23,307.49,21.13
43.55,302.10,21.08
43.49,301.62,21.66
44.41,308.96,22.02
43.40,300.95,21.93
43.05,298.12,22.25
44.56,310.17,22.60
42.91,296.91,22.90
37.44,251.17,23.55
36.01,239.23,23.62
16.37,2.51,23.38
15.99,0.00,22.63
15.97,0.00,22.27
16.02,0.00,21.98
16.05,0.00,22.39
15.96,0.00,21.68
15.98,0.00,21.32
15.99,0.00,20.55
15.98,0.00,20.67
15.98,0.00,20.42
15.98,0.00,19.98
15.99,0.00,19.72
15.96,0.00,19.24
15.96,0.00,18.90
15.99,0.00,19.06
15.97,0.00,18.19
15.97,0.00,17.52
16.02,0.00,17.17
16.00,0.00,16.81
15.99,0.00,16.61
15.99,0.00,16.57
15.99,0.00,16.64
15.99,0.00,15.86
15.98,0.00,15.09
15.93,0.00,15.14
15.99,0.00,14.38
16.03,0.00,14.45
15.94,0.00,14.09
15.99,0.00,13.37
15.97,0.00,13.02
15.98,0.00,12.25
15.95,0.00,12.30
15.99,0.00,11.96
15.95,0.00,12.08
16.05,0.00,11.40
15.93,0.00,10.94
15.94,0.00,10.58
16.01,0.00,10.75
15.95,0.00,9.87
15.94,0.00,9.94
15.94,0.00,9.65
15.99,0.00,8.86
15.97,0.00,8.10
15.99,0.00,8.17
15.98,0.00,8.22
15.98,0.00,7.86
15.99,0.00,7.16
15.98,0.00,6.38
15.99,0.00,6.06
15.95,0.00,6.09
15.96,0.00,5.99
15.94,0.00,5.97
15.93,0.00,5.97
15.94,0.00,5.99
16.00,0.00,6.07
15.96,0.00,5.94
15.96,0.00,5.99
