analogValue,load,distance
16.36,2.56,5.97
16.33,1.82,5.96
16.43,4.02,5.9
16.38,3.04,5.97
16.32,1.65,5.87
16.42,3.87,5.96
16.42,3.83,5.94
16.38,2.93,5.96
16.42,3.87,5.94
16.38,3.03,5.78
16.58,7.12,6.41
51.14,362.33,6.65
56.56,405.26,7.01
54.84,391.66,7.3
51.57,365.72,7.66
48.92,344.71,8.01
49.76,351.4,8.3
49.02,345.5,8.61
48.35,340.21,8.97
48.47,341.11,9.32
48.03,337.68,9.61
47.02,329.68,9.9
46.7,327.11,10.28
46.51,325.6,10.97
46.37,324.53,10.92
44.45,309.24,11.62
46.86,328.41,11.57
45.43,317.04,12.34
44.67,311.04,12.64
46.06,322.02,12.57
45.98,321.38,12.88
45.17,314.99,13.24
46.11,322.39,13.83
44.83,312.3,13.78
44.45,309.23,14.55
44.81,312.09,14.84
45.1,314.39,14.79
44.74,311.56,15.5
44.37,308.64,15.86
44.22,307.43,16.21
43.65,302.91,16.5
45.5,317.59,16.86
44.18,307.1,17.22
43.95,305.27,17.51
44.16,306.96,17.87
43.99,305.63,18.17
43.27,299.89,18.53
44.01,305.8,18.87
44.57,310.2,19.18
43.02,297.81,19.11
44.58,310.27,19.41
44.44,309.22,19.75
43.14,298.86,20.47
43.82,304.23,20.42
44.33,308.27,21.13
43.32,300.31,21.42
43.03,297.9,21.37
44,305.67,21.66
42.14,290.47,22.24
42.93,297.13,22.17
43.68,303.15,22.88
51,361.19,23.24
48.2,339.02,23.53
51.67,366.56,23.84
46.5,325.53,24.6
49.67,350.67,24.96
49.09,346.08,25.27
47.24,331.38,25.2
50.85,360.04,25.49
38.89,263.31,25.61
18.28,41.21,25.13
16.33,1.82,24.89
16.38,2.86,24.91
16.33,1.83,25.08
16.29,1.15,24.67
16.25,0.13,23.96
16.29,1.13,24.01
16.36,2.55,23.72
16.25,0.26,23.02
16.35,2.23,22.73
16.33,1.8,21.95
16.3,1.21,21.49
16.25,0.28,21.71
16.31,1.52,21.3
16.32,1.73,20.59
16.34,2.04,20.21
16.31,1.4,19.87
16.34,2.17,19.94
16.27,0.55,19.48
16.23,0,18.77
16.31,1.46,18.94
16.35,2.3,18.58
16.32,1.7,18.22
16.26,0.5,17.87
16.22,0,17.51
16.36,2.44,17.22
16.25,0.3,16.86
16.29,0.96,16.1
16.29,1.13,16.15
16.28,0.86,15.79
16.22,0,15.55
16.29,1.05,15.14
16.27,0.57,14.84
16.3,1.26,14.12
16.33,1.82,14.17
16.35,2.4,13.83
16.27,0.68,13.48
16.32,1.7,13.17
16.32,1.65,12.81
16.34,2.08,12.05
16.27,0.61,12.11
16.33,1.92,11.76
16.29,1.03,11.4
16.21,0,10.58
16.34,2.1,10.23
16.29,1.04,9.97
16.32,1.58,10.04
16.25,0.12,9.73
16.23,0,8.86
16.31,1.53,8.61
16.3,1.37,8.25
