analogValue,load,distance
16.32,1.59,5.99
16.23,0.00,5.90
16.21,0.00,6.02
16.28,0.63,6.01
16.23,0.00,5.96
16.27,0.48,6.01
16.28,0.71,6.01
16.31,1.23,6.06
22.90,109.09,6.36
59.69,429.99,6.13
42.95,297.28,6.96
48.74,343.30,7.25
43.02,297.85,7.61
45.76,319.63,7.89
48.67,342.70,8.27
48.44,340.90,8.61
48.36,340.24,8.92
44.06,306.17,9.26
44.75,311.62,10.04
44.67,311.03,9.92
44.20,307.26,10.28
44.72,311.41,10.63
44.12,306.66,10.92
42.78,295.85,11.69
43.70,303.31,11.59
43.89,304.82,11.93
42.85,296.41,12.28
42.88,296.70,13.00
41.63,286.24,12.95
43.61,302.58,13.66
41.73,287.02,13.19
42.63,294.59,14.36
41.58,285.82,14.31
41.45,284.71,15.07
42.31,291.94,14.85
41.18,282.42,15.21
41.65,286.35,15.57
42.47,293.22,16.27
41.56,285.64,16.62
40.69,278.32,16.98
40.93,280.35,17.34
41.76,287.34,17.64
41.20,282.63,17.58
41.69,286.73,17.93
41.72,287.01,18.70
41.24,282.97,18.60
42.45,293.08,19.36
41.72,286.94,19.70
41.85,288.04,20.06
40.94,280.45,20.84
40.60,277.64,20.30
40.79,279.22,20.66
39.92,271.91,21.37
39.87,271.48,21.66
40.80,279.30,21.66
40.28,274.95,22.31
36.07,239.74,22.48
17.04,16.75,22.08
16.25,0.08,21.73
16.11,0.00,21.68
16.13,0.00,21.34
16.19,0.00,20.66
16.09,0.00,20.60
16.05,0.00,20.26
16.13,0.00,20.38
16.19,0.00,19.96
16.17,0.00,19.62
16.17,0.00,18.94
16.14,0.00,18.07
16.13,0.00,18.29
16.16,0.00,17.92
16.17,0.00,17.58
16.17,0.00,17.24
16.17,0.00,16.86
16.13,0.00,16.61
16.14,0.00,15.77
16.16,0.00,15.89
16.14,0.00,15.02
16.21,0.00,15.09
16.17,0.00,14.41
16.12,0.00,14.05
16.13,0.00,13.61
16.16,0.00,13.25
16.10,0.00,12.90
16.16,0.00,12.54
16.09,0.00,12.18
16.14,0.00,12.00
16.17,0.00,11.47
16.12,0.00,11.59
16.13,0.00,10.87
16.20,0.00,10.57
16.10,0.00,10.21
16.12,0.00,9.85
16.02,0.00,9.41
16.10,0.00,9.05
16.11,0.00,8.78
16.16,0.00,8.44
16.14,0.00,8.05
16.16,0.00,7.62
16.14,0.00,7.27
16.20,0.00,6.91
16.08,0.00,6.72
16.15,0.00,6.26
16.19,0.00,5.68
16.16,0.00,6.09
16.09,0.00,6.07
16.18,0.00,5.97
16.13,0.00,5.99
16.19,0.00,5.96
16.14,0.00,5.97
16.04,0.00,5.97
16.16,0.00,6.07
16.19,0.00,6.09
16.15,0.00,5.97
16.12,0.00,5.99
16.14,0.00,5.97
16.16,0.00,5.99
16.08,0.00,5.99
16.08,0.00,5.97
16.18,0.00,6.09
16.15,0.00,6.07
