analogValue,load,distance
16.07,0.00,5.97
16.05,0.00,5.97
16.09,0.00,5.97
16.03,0.00,6.07
16.03,0.00,5.97
16.05,0.00,5.99
16.05,0.00,5.97
16.01,0.00,5.99
16.02,0.00,5.99
16.04,0.00,6.07
16.08,0.00,5.97
16.04,0.00,5.99
16.02,0.00,5.99
16.04,0.00,5.92
16.01,0.00,6.13
22.96,109.81,6.31
73.68,539.75,6.55
63.40,459.33,6.48
60.42,435.76,7.20
50.52,357.42,7.96
57.99,416.58,7.84
49.28,347.61,8.20
54.46,388.63,8.56
49.47,349.07,8.85
51.79,367.44,9.20
51.41,364.44,9.51
48.16,338.69,9.44
51.16,362.44,10.16
49.46,349.04,10.92
50.41,356.50,11.21
49.46,349.02,11.59
49.94,352.83,11.52
50.29,355.56,12.23
49.02,345.49,12.17
50.96,360.88,12.45
50.32,355.80,12.83
50.18,354.68,12.71
50.63,358.26,13.37
48.81,343.87,14.09
49.00,345.38,14.02
48.34,340.08,14.00
48.44,340.92,14.79
48.54,341.69,15.45
49.70,350.86,15.74
48.30,339.83,16.10
48.05,337.85,16.38
49.20,346.95,16.33
48.29,339.73,17.10
47.72,335.22,16.98
48.15,338.60,17.29
48.02,337.55,18.05
47.38,332.52,18.41
47.04,329.78,18.70
46.86,328.37,19.06
47.12,330.40,19.41
46.68,326.94,20.13
46.28,323.76,20.08
46.04,321.85,20.43
46.99,329.40,20.72
46.43,324.93,21.08
47.07,330.02,21.37
47.35,332.29,21.61
46.41,324.82,21.95
46.00,321.57,22.25
45.72,319.35,22.19
46.05,321.97,22.49
41.41,284.36,22.78
37.68,253.18,22.83
37.44,251.19,22.83
17.34,22.92,22.66
16.01,0.00,22.32
16.03,0.00,22.03
16.01,0.00,22.10
16.00,0.00,21.74
15.98,0.00,21.80
15.97,0.00,21.03
15.99,0.00,21.10
16.05,0.00,20.38
15.98,0.00,19.60
15.99,0.00,19.24
15.95,0.00,19.31
15.98,0.00,19.06
16.04,0.00,18.60
15.99,0.00,18.36
15.99,0.00,17.90
15.99,0.00,17.71
16.03,0.00,16.93
16.02,0.00,16.98
16.03,0.00,17.05
16.01,0.00,16.33
16.01,0.00,16.33
15.95,0.00,15.98
15.98,0.00,15.21
15.96,0.00,14.85
15.97,0.00,14.50
16.00,0.00,13.80
16.02,0.00,13.12
15.96,0.00,12.66
15.98,0.00,12.30
15.97,0.00,12.42
15.98,0.00,11.65
15.98,0.00,11.83
15.99,0.00,11.42
15.99,0.00,11.06
15.98,0.00,10.70
15.98,0.00,10.34
15.95,0.00,10.41
16.04,0.00,10.06
15.98,0.00,9.44
15.98,0.00,9.09
15.96,0.00,8.63
15.99,0.00,8.69
15.97,0.00,8.34
15.98,0.00,7.21
15.98,0.00,6.86
15.95,0.00,6.91
15.98,0.00,6.55
15.97,0.00,6.26
16.03,0.00,6.14
15.97,0.00,5.97
15.95,0.00,5.99
