analogValue,load,distance
15.89,0.58,6.07
15.88,0.38,6.01
15.90,0.98,6.01
15.88,0.36,5.96
15.84,0.00,6.07
15.85,0.00,5.97
15.91,1.22,5.90
15.94,1.98,5.84
15.87,0.00,5.97
15.87,0.01,5.97
15.87,0.09,6.06
15.94,2.12,5.94
15.87,0.08,6.07
15.89,0.62,5.96
15.86,0.00,5.99
15.89,0.60,5.78
18.37,53.25,6.01
63.27,464.91,6.65
68.64,507.18,6.96
68.70,507.67,7.30
59.69,436.64,7.67
59.27,433.30,8.01
58.36,426.12,8.32
56.86,414.28,8.20
57.43,418.81,8.97
54.91,398.84,9.32
55.25,401.60,10.09
55.41,402.86,10.40
53.68,389.17,10.75
54.10,392.52,10.63
55.25,401.58,10.97
54.39,394.81,11.28
53.46,387.40,12.00
54.58,396.27,11.52
53.89,390.83,12.28
54.97,399.36,12.59
53.48,387.55,13.36
53.65,388.96,13.24
53.57,388.29,13.95
53.07,384.36,14.26
52.01,376.00,14.67
52.05,376.28,14.92
52.59,380.58,15.62
52.89,382.96,15.57
52.88,382.85,16.33
53.23,385.58,16.27
52.15,377.05,16.57
52.90,383.01,16.93
52.89,382.89,17.22
52.77,382.01,17.17
53.54,388.10,17.52
52.42,379.20,17.81
53.07,384.31,17.75
52.13,376.92,18.05
52.77,381.95,18.41
53.15,384.99,19.11
52.91,383.10,19.89
52.09,376.61,20.25
53.28,385.97,20.54
51.94,375.44,20.89
51.42,371.34,21.25
52.38,378.87,21.56
51.39,371.07,21.47
50.29,362.36,22.05
51.20,369.58,22.00
49.27,354.31,22.77
49.20,353.78,22.66
49.86,358.97,23.02
44.48,316.50,23.67
41.98,296.55,23.67
41.38,291.52,23.67
16.22,10.57,23.00
15.84,0.00,22.80
15.84,0.00,22.34
15.88,0.22,22.44
15.89,0.66,22.20
15.87,0.11,21.42
15.86,0.00,20.98
15.85,0.00,21.03
15.83,0.00,20.67
15.82,0.00,20.32
15.83,0.00,20.01
15.87,0.04,19.70
15.90,1.04,19.36
15.90,0.86,18.65
15.80,0.00,18.19
15.81,0.00,17.83
15.90,1.03,17.17
15.89,0.50,17.22
15.84,0.00,16.86
15.80,0.00,16.57
15.84,0.00,15.79
15.87,0.00,15.86
15.80,0.00,15.93
15.88,0.18,15.67
15.84,0.00,15.72
15.83,0.00,14.85
15.80,0.00,14.55
15.85,0.00,14.21
15.79,0.00,13.85
15.90,0.82,13.17
15.85,0.00,12.73
15.89,0.50,12.45
15.87,0.06,12.52
15.92,1.58,12.23
15.84,0.00,11.76
15.87,0.00,10.99
15.85,0.00,10.23
15.87,0.08,10.29
15.86,0.00,10.34
15.83,0.00,9.63
15.86,0.00,9.29
15.86,0.00,9.03
15.84,0.00,8.58
15.88,0.44,8.32
15.84,0.00,7.91
15.84,0.00,7.66
15.81,0.00,7.21
15.79,0.00,6.86
15.83,0.00,6.50
15.86,0.00,6.14
